Querce Bettina;Brunello di Montalcino 2013;4,3;81 Voti;Italia·Brunello di Montalcino·Querce Bettina·Vino rosso·Sangiovese;45,00;[('Leggero-Strutturato', '49.368%'), ('Morbido-Tannico', '56.5748%'), ('Secco-Dolce', '8.40421%'), ('Piatto-Acidulo', '63.5324%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 78), ('frutti rossi', 66), ('legno', 63)]
Mazzei;Siepi 2016;4,4;574 Voti;Italia·Toscana·Mazzei·Vino rosso·Miscela;110,00;[('Leggero-Strutturato', '54.6555%'), ('Morbido-Tannico', '41.5924%'), ('Secco-Dolce', '13.0332%'), ('Piatto-Acidulo', '45.9986%')];Manzo / Agnello / Vitello;[('legno', 451), ('bacche nere', 297), ('Erbaceo', 249)]
Palari;Santa.Ne 2008;4,4;55 Voti;Italia·Terre Siciliane·Palari·Vino rosso·Petit Verdot;71,00;[('Leggero-Strutturato', '78.3495%'), ('Morbido-Tannico', '42.1976%'), ('Secco-Dolce', '30.7325%'), ('Piatto-Acidulo', '29.0472%')];Manzo / Pasta / Agnello;[('bacche nere', 19), ('Erbaceo', 18), ('legno', 18)]
Castellare;Chianti Classico Riserva Il Poggiale 2018;4,3;131 Voti;Italia·Chianti Classico·Castellare·Vino rosso·Miscela;33,80;[('Leggero-Strutturato', '47.9315%'), ('Morbido-Tannico', '57.2372%'), ('Secco-Dolce', '10.544%'), ('Piatto-Acidulo', '64.7384%')];Manzo / Vitello / Pollame;[('frutti rossi', 130), ('legno', 102), ('Erbaceo', 90)]
Quintarelli Giuseppe;Valpolicella Classico Superiore 2014;4,5;384 Voti;Italia·Valpolicella Classico·Quintarelli Giuseppe·Vino rosso·Corvina;75,90;[('Leggero-Strutturato', '46.3916%'), ('Morbido-Tannico', '32.159%'), ('Secco-Dolce', '20.9294%'), ('Piatto-Acidulo', '54.0626%')];Manzo / Pasta / Vitello;[('legno', 501), ('bacche nere', 363), ('frutti rossi', 331)]
Gianfranco Fino;Es Primitivo di Manduria 2017;4,4;506 Voti;Italia·Primitivo di Manduria·Gianfranco Fino·Vino rosso·Primitivo;74,88;[('Leggero-Strutturato', '70.222%'), ('Morbido-Tannico', '24.3393%'), ('Secco-Dolce', '45.087%'), ('Piatto-Acidulo', '13.7031%')];Manzo / Pasta / Agnello;[('bacche nere', 228), ('legno', 208), ('frutti rossi', 101)]
Le Chiuse;Brunello di Montalcino 2017;4,4;27 Voti;Italia·Brunello di Montalcino·Le Chiuse·Vino rosso·Sangiovese;69,00;[('Leggero-Strutturato', '51.5324%'), ('Morbido-Tannico', '56.9267%'), ('Secco-Dolce', '7.63059%'), ('Piatto-Acidulo', '62.5361%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 167), ('Erbaceo', 142), ('frutti rossi', 115)]
Tenuta CastelGiocondo;Brunello di Montalcino 2011;4,2;3691 Voti;Italia·Brunello di Montalcino·Tenuta CastelGiocondo·Vino rosso·Sangiovese;61,98;[('Leggero-Strutturato', '48.6337%'), ('Morbido-Tannico', '57.2446%'), ('Secco-Dolce', '6.57386%'), ('Piatto-Acidulo', '63.9894%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 2259), ('Erbaceo', 1798), ('frutti rossi', 1535)]
Giacomo Conterno;Barolo Cascina Francia 2017;4,7;44 Voti;Italia·Barolo·Giacomo Conterno·Vino rosso·Nebbiolo;260,00;[('Leggero-Strutturato', '62.2791%'), ('Morbido-Tannico', '75.8167%'), ('Secco-Dolce', '8.10131%'), ('Piatto-Acidulo', '80.2469%')];Manzo / Pasta / Agnello;[('Erbaceo', 304), ('frutti rossi', 189), ('legno', 157)]
Costa Arente;Amarone della Valpolicella 2015;4,4;189 Voti;Italia·Amarone della Valpolicella·Costa Arente·Vino rosso·Miscela;52,41;[('Leggero-Strutturato', '77.4772%'), ('Morbido-Tannico', '30.2493%'), ('Secco-Dolce', '44.047%'), ('Piatto-Acidulo', '30.5758%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 22), ('Erbaceo', 9), ('bacche nere', 8)]
G. Milazzo;Terre della Baronia Rosso 2018;4,3;147 Voti;Italia·Sicilia·G. Milazzo·Vino rosso·Nero d'Avola;16,19;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '39.9561%'), ('Secco-Dolce', '33.1916%'), ('Piatto-Acidulo', '28.7039%')];Manzo / Pasta / Agnello;[('legno', 59), ('bacche nere', 43), ('frutti rossi', 21)]
Ornellaia;Le Serre Nuove 2018;4,4;3668 Voti;Italia·Bolgheri·Ornellaia·Vino rosso·Miscela;69,00;[('Leggero-Strutturato', '64.896%'), ('Morbido-Tannico', '64.3012%'), ('Secco-Dolce', '8.40367%'), ('Piatto-Acidulo', '54.0152%')];Manzo / Pasta / Agnello;[('legno', 2150), ('bacche nere', 1772), ('Erbaceo', 1265)]
Bruno Rocca;Maria Adelaide Barbaresco 2007;4,4;45 Voti;Italia·Barbaresco·Bruno Rocca·Vino rosso·Nebbiolo;106,00;[('Leggero-Strutturato', '54.3516%'), ('Morbido-Tannico', '65.7383%'), ('Secco-Dolce', '0px'), ('Piatto-Acidulo', '79.7799%')];Manzo / Pasta / Agnello;[('bacche nere', 32), ('Erbaceo', 29), ('legno', 27)]
Nervi;Vigna Molsino 2016;4,3;34 Voti;Italia·Gattinara·Nervi·Vino rosso·Nebbiolo;78,00;[('Leggero-Strutturato', '60.4229%'), ('Morbido-Tannico', '76.1475%'), ('Secco-Dolce', '8.42504%'), ('Piatto-Acidulo', '83.388%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 107), ('frutti rossi', 77), ('legno', 60)]
Argiano;Solengo 2015;4,3;526 Voti;Italia·Toscana·Argiano·Vino rosso·Miscela;110,00;[('Leggero-Strutturato', '55.3135%'), ('Morbido-Tannico', '44.1077%'), ('Secco-Dolce', '10.8939%'), ('Piatto-Acidulo', '44.2475%')];Manzo / Agnello / Vitello;[('legno', 565), ('bacche nere', 457), ('Erbaceo', 314)]
Villabella;Fracastoro Riserva Amarone della Valpolicella Classico 2011;4,3;61 Voti;Italia·Valpolicella·Villabella·Vino rosso·Miscela;48,48;[('Leggero-Strutturato', '82.2024%'), ('Morbido-Tannico', '23.955%'), ('Secco-Dolce', '49.6981%'), ('Piatto-Acidulo', '26.8168%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 61), ('bacche nere', 55), ('Erbaceo', 49)]
Aldo Conterno;Barolo Bussia Cicala 2016;4,4;56 Voti;Italia·Barolo·Aldo Conterno·Vino rosso·Nebbiolo;130,00;[('Leggero-Strutturato', '64.6109%'), ('Morbido-Tannico', '75.325%'), ('Secco-Dolce', '9.77619%'), ('Piatto-Acidulo', '79.8711%')];Manzo / Pasta / Agnello;[('Erbaceo', 199), ('legno', 143), ('frutti rossi', 124)]
Vallepicciola;Lapina Gran Selezione Chianti Classico 2017;4,4;82 Voti;Italia·Chianti Classico·Vallepicciola·Vino rosso·Sangiovese;35,00;[('Leggero-Strutturato', '56.1903%'), ('Morbido-Tannico', '61.7391%'), ('Secco-Dolce', '16.1205%'), ('Piatto-Acidulo', '59.4151%')];Manzo / Vitello / Pollame;[('legno', 31), ('frutti rossi', 23), ('bacche nere', 12)]
Sandrone;Barolo Le Vigne 2009;4,3;364 Voti;Italia·Barolo·Sandrone·Vino rosso·Nebbiolo;195,00;[('Leggero-Strutturato', '61.9831%'), ('Morbido-Tannico', '75.957%'), ('Secco-Dolce', '9.53%'), ('Piatto-Acidulo', '81.0133%')];Manzo / Pasta / Agnello;[('Erbaceo', 345), ('legno', 246), ('frutti rossi', 217)]
Quintarelli Giuseppe;Amarone della Valpolicella Classico 2009;4,8;875 Voti;Italia·Amarone della Valpolicella Classico·Quintarelli Giuseppe·Vino rosso·Corvina;315,00;[('Leggero-Strutturato', '82.7095%'), ('Morbido-Tannico', '25.6376%'), ('Secco-Dolce', '50.3312%'), ('Piatto-Acidulo', '26.6868%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 318), ('bacche nere', 225), ('Erbaceo', 170)]
Damilano;Barolo Lecinquevigne 2017;4,3;46 Voti;Italia·Barolo·Damilano·Vino rosso·Nebbiolo;44,20;[('Leggero-Strutturato', '64.7415%'), ('Morbido-Tannico', '77.0742%'), ('Secco-Dolce', '4.05625%'), ('Piatto-Acidulo', '84.0503%')];Manzo / Pasta / Agnello;[('Erbaceo', 688), ('frutti rossi', 546), ('legno', 455)]
E. Pira & Figli;Cannubi Barolo 2015;4,4;143 Voti;Italia·Barolo·E. Pira & Figli·Vino rosso·Nebbiolo;117,00;[('Leggero-Strutturato', '61.1538%'), ('Morbido-Tannico', '77.1491%'), ('Secco-Dolce', '8.96711%'), ('Piatto-Acidulo', '82.728%')];Manzo / Pasta / Agnello;[('Erbaceo', 226), ('frutti rossi', 140), ('legno', 120)]
Tenuta di Trinoro;Campo di Tenaglia Rosso Toscana 2016;4,3;41 Voti;Italia·Toscana·Tenuta di Trinoro·Vino rosso·Cabernet Franc;117,00;[('Leggero-Strutturato', '54.3799%'), ('Morbido-Tannico', '53.4413%'), ('Secco-Dolce', '16.8746%'), ('Piatto-Acidulo', '42.1015%')];Manzo / Agnello / Vitello;[('bacche nere', 31), ('legno', 28), ('Erbaceo', 18)]
Il Marroneto;Madonna delle Grazie Brunello di Montalcino 2016;4,7;75 Voti;Italia·Brunello di Montalcino·Il Marroneto·Vino rosso·Sangiovese;420,00;[('Leggero-Strutturato', '53.2167%'), ('Morbido-Tannico', '58.9154%'), ('Secco-Dolce', '12.916%'), ('Piatto-Acidulo', '62.3484%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 98), ('frutti rossi', 83), ('legno', 72)]
Tenuta San Guido;Guidalberto 2017;4,2;4730 Voti;Italia·Toscana·Tenuta San Guido·Vino rosso·Miscela;54,98;[('Leggero-Strutturato', '50.9431%'), ('Morbido-Tannico', '41.0416%'), ('Secco-Dolce', '8.4154%'), ('Piatto-Acidulo', '45.9658%')];Manzo / Agnello / Vitello;[('legno', 2322), ('bacche nere', 2016), ('Erbaceo', 1243)]
Aldrovandi;Bolgheri Superiore 2015;4,3;70 Voti;Italia·Bolgheri Superiore·Aldrovandi·Vino rosso·Cabernet Franc;53,10;[('Leggero-Strutturato', '69.0433%'), ('Morbido-Tannico', '75.9952%'), ('Secco-Dolce', '0.269233%'), ('Piatto-Acidulo', '54.9808%')];Manzo / Pasta / Agnello;[]
Baricci;Brunello di Montalcino 2015;4,4;183 Voti;Italia·Brunello di Montalcino·Baricci·Vino rosso·Sangiovese;115,00;[('Leggero-Strutturato', '47.9148%'), ('Morbido-Tannico', '57.69%'), ('Secco-Dolce', '8.28799%'), ('Piatto-Acidulo', '64.0035%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 99), ('legno', 96), ('frutti rossi', 80)]
Tenuta San Guido;Sassicaia 2010;4,6;6292 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Sangiovese;679,98;[('Leggero-Strutturato', '62.0317%'), ('Morbido-Tannico', '64.048%'), ('Secco-Dolce', '10.2787%'), ('Piatto-Acidulo', '54.5236%')];Manzo / Pasta / Agnello;[('legno', 3372), ('bacche nere', 3033), ('Erbaceo', 2552)]
Siro Pacenti;Brunello di Montalcino Riserva 2012;4,3;66 Voti;Italia·Brunello di Montalcino·Siro Pacenti·Vino rosso·Sangiovese;189,00;[('Leggero-Strutturato', '46.4407%'), ('Morbido-Tannico', '60.7506%'), ('Secco-Dolce', '11.592%'), ('Piatto-Acidulo', '64.4196%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('bacche nere', 29), ('legno', 28), ('Erbaceo', 25)]
Tenuta San Guido;Sassicaia 2018;4,6;1637 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Cabernet Sauvignon;289,98;[('Leggero-Strutturato', '62.0317%'), ('Morbido-Tannico', '64.048%'), ('Secco-Dolce', '10.2787%'), ('Piatto-Acidulo', '54.5236%')];Manzo / Pasta / Agnello;[('legno', 3372), ('bacche nere', 3033), ('Erbaceo', 2552)]
Col d'Orcia;Poggio Al Vento Brunello di Montalcino Riserva 2010;4,4;571 Voti;Italia·Brunello di Montalcino·Col d'Orcia·Vino rosso·Sangiovese;125,00;[('Leggero-Strutturato', '50.7686%'), ('Morbido-Tannico', '58.1887%'), ('Secco-Dolce', '7.83904%'), ('Piatto-Acidulo', '60.8479%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 210), ('Erbaceo', 205), ('frutti rossi', 152)]
Tenuta Luce;Lux Vitis 2015;4,4;155 Voti;Italia·Toscana·Tenuta Luce·Vino rosso·Miscela;229,00;[('Leggero-Strutturato', '62.5015%'), ('Morbido-Tannico', '52.5726%'), ('Secco-Dolce', '22.7781%'), ('Piatto-Acidulo', '44.6301%')];Manzo / Agnello / Vitello;[('legno', 25), ('bacche nere', 13), ('spezie', 8)]
Oddero;Barolo Brunate 2015;4,3;120 Voti;Italia·Barolo·Oddero·Vino rosso·Nebbiolo;130,00;[('Leggero-Strutturato', '64.5596%'), ('Morbido-Tannico', '76.5187%'), ('Secco-Dolce', '6.90044%'), ('Piatto-Acidulo', '80.49%')];Manzo / Pasta / Agnello;[('Erbaceo', 92), ('frutti rossi', 74), ('legno', 71)]
Tua Rita;Redigaffi Toscana 2019;4,5;60 Voti;Italia·Toscana·Tua Rita·Vino rosso·Merlot;279,00;[('Leggero-Strutturato', '55.1751%'), ('Morbido-Tannico', '42.2973%'), ('Secco-Dolce', '17.6239%'), ('Piatto-Acidulo', '42.4376%')];Manzo / Agnello / Vitello;[('legno', 341), ('bacche nere', 247), ('Erbaceo', 152)]
Antinori;Tenuta Guado al Tasso Cont'Ugo Bolgheri 2019;4,3;947 Voti;Italia·Bolgheri·Antinori·Vino rosso·Merlot;35,00;[('Leggero-Strutturato', '65.5118%'), ('Morbido-Tannico', '63.3291%'), ('Secco-Dolce', '10.1946%'), ('Piatto-Acidulo', '52.9267%')];na / na / na;[('legno', 557), ('bacche nere', 418), ('frutti rossi', 241)]
Emidio Pepe;Montepulciano d'Abruzzo 2018;4,3;377 Voti;Italia·Montepulciano d'Abruzzo·Emidio Pepe·Vino rosso·Montepulciano;95,00;[('Leggero-Strutturato', '39.2602%'), ('Morbido-Tannico', '42.5684%'), ('Secco-Dolce', '9.09263%'), ('Piatto-Acidulo', '64.4567%')];Manzo / Pasta / Vitello;[('Erbaceo', 486), ('bacche nere', 232), ('frutti rossi', 231)]
Feudi di San Gregorio;Serpico 1999;4,3;120 Voti;Italia·Irpinia·Feudi di San Gregorio·Vino rosso·Aglianico;73,50;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '47.2539%'), ('Secco-Dolce', '27.6122%'), ('Piatto-Acidulo', '28.7337%')];Manzo / Pasta / Agnello;[('Erbaceo', 306), ('legno', 248), ('bacche nere', 215)]
Tramin;Loam 2019;4,4;117 Voti;Italia·Südtirol - Alto Adige·Tramin·Vino rosso·Miscela;32,80;[('Leggero-Strutturato', '65.4163%'), ('Morbido-Tannico', '37.5374%'), ('Secco-Dolce', '16.7486%'), ('Piatto-Acidulo', '27.5168%')];Manzo / Pasta / Agnello;[('legno', 22), ('bacche nere', 16), ('frutti rossi', 11)]
Luigi Tecce;Riserva Puro Sangue 2014;4,4;71 Voti;Italia·Taurasi·Luigi Tecce·Vino rosso·Aglianico;52,00;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '53.3483%'), ('Secco-Dolce', '25.0642%'), ('Piatto-Acidulo', '39.9103%')];Manzo / Pasta / Agnello;[('Erbaceo', 20), ('legno', 12), ('bacche nere', 10)]
Abbona;Barolo Pressenda 2011;4,3;371 Voti;Italia·Barolo·Abbona·Vino rosso·Nebbiolo;66,00;[('Leggero-Strutturato', '62.0453%'), ('Morbido-Tannico', '76.3842%'), ('Secco-Dolce', '4.68455%'), ('Piatto-Acidulo', '82.7195%')];Manzo / Pasta / Agnello;[('Erbaceo', 124), ('legno', 75), ('frutti rossi', 58)]
Cupano;Brunello di Montalcino 2016;4,6;67 Voti;Italia·Brunello di Montalcino·Cupano·Vino rosso·Sangiovese;135,00;[('Leggero-Strutturato', '49.2627%'), ('Morbido-Tannico', '56.1%'), ('Secco-Dolce', '9.83774%'), ('Piatto-Acidulo', '63.7019%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 146), ('Erbaceo', 131), ('frutti rossi', 86)]
Elio Altare;Arborina Barolo 2012;4,4;209 Voti;Italia·Barolo·Elio Altare·Vino rosso·Nebbiolo;87,00;[('Leggero-Strutturato', '61.8528%'), ('Morbido-Tannico', '75.408%'), ('Secco-Dolce', '10.538%'), ('Piatto-Acidulo', '82.1569%')];Manzo / Pasta / Agnello;[('Erbaceo', 148), ('frutti rossi', 114), ('legno', 104)]
Giovanni Rosso;Barolo Vigna Rionda Ester Canale 2016;4,6;36 Voti;Italia·Barolo·Giovanni Rosso·Vino rosso·Nebbiolo;479,00;[('Leggero-Strutturato', '67.5282%'), ('Morbido-Tannico', '83.2837%'), ('Secco-Dolce', '1.92575%'), ('Piatto-Acidulo', '85%')];Manzo / Pasta / Agnello;[('Erbaceo', 14), ('legno', 8), ('frutti rossi', 5)]
Biserno;Lodovico 2017;4,7;218 Voti;Italia·Toscana·Biserno·Vino rosso·Miscela;450,00;[('Leggero-Strutturato', '58.9703%'), ('Morbido-Tannico', '41.3007%'), ('Secco-Dolce', '15.3419%'), ('Piatto-Acidulo', '42%')];Manzo / Agnello / Vitello;[('legno', 123), ('bacche nere', 87), ('Erbaceo', 49)]
Caparzo;Brunello Di Montalcino Riserva 2015;4,5;30 Voti;Italia·Brunello di Montalcino·Caparzo·Vino rosso·Sangiovese;48,68;[('Leggero-Strutturato', '49.5009%'), ('Morbido-Tannico', '57.4414%'), ('Secco-Dolce', '0.909977%'), ('Piatto-Acidulo', '64.1694%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 79), ('Erbaceo', 63), ('frutti rossi', 53)]
Vietti;Barolo Brunate 2016;4,4;28 Voti;Italia·Barolo·Vietti·Vino rosso·Nebbiolo;359,00;[('Leggero-Strutturato', '62.0441%'), ('Morbido-Tannico', '79.5725%'), ('Secco-Dolce', '14.6057%'), ('Piatto-Acidulo', '82.2009%')];Manzo / Pasta / Agnello;[('Erbaceo', 135), ('frutti rossi', 72), ('legno', 64)]
Marabino;Archimede Riserva 2015;4,3;77 Voti;Italia·Terre Siciliane·Marabino·Vino rosso·Nero d'Avola;27,90;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '41.73%'), ('Secco-Dolce', '28.3571%'), ('Piatto-Acidulo', '30.4653%')];Manzo / Pasta / Agnello;[('bacche nere', 45), ('legno', 35), ('frutti rossi', 28)]
Petrolo;Galatrona 2018;4,4;257 Voti;Italia·Toscana·Petrolo·Vino rosso·Merlot;115,00;[('Leggero-Strutturato', '54.9527%'), ('Morbido-Tannico', '43.3832%'), ('Secco-Dolce', '14.3426%'), ('Piatto-Acidulo', '44.9898%')];Manzo / Agnello / Vitello;[('legno', 491), ('bacche nere', 458), ('Erbaceo', 291)]
La Spinetta;Vürsù Barolo Campè 2004;4,5;514 Voti;Italia·Barolo·La Spinetta·Vino rosso·Nebbiolo;140,00;[('Leggero-Strutturato', '64.8527%'), ('Morbido-Tannico', '76.9342%'), ('Secco-Dolce', '10.022%'), ('Piatto-Acidulo', '80.4768%')];Manzo / Pasta / Agnello;[('Erbaceo', 349), ('legno', 322), ('frutti rossi', 217)]
Masseto;Toscana 2009;4,7;778 Voti;Italia·Toscana·Masseto·Vino rosso·Merlot;1400,00;[('Leggero-Strutturato', '57.6804%'), ('Morbido-Tannico', '45.9044%'), ('Secco-Dolce', '16.9902%'), ('Piatto-Acidulo', '45.1743%')];Manzo / Agnello / Vitello;[('legno', 622), ('bacche nere', 483), ('Erbaceo', 289)]
Ornellaia;Bolgheri Superiore 2015;4,6;2346 Voti;Italia·Bolgheri Superiore·Ornellaia·Vino rosso·Miscela;289,98;[('Leggero-Strutturato', '64.5943%'), ('Morbido-Tannico', '64.8669%'), ('Secco-Dolce', '12.543%'), ('Piatto-Acidulo', '53.9934%')];Manzo / Pasta / Agnello;[('legno', 2334), ('bacche nere', 1793), ('Erbaceo', 1328)]
Arnaldo-Caprai;25 anni Montefalco Sagrantino 2016;4,4;48 Voti;Italia·Montefalco Sagrantino·Arnaldo-Caprai·Vino rosso·Sagrantino;49,00;[('Leggero-Strutturato', '58.9209%'), ('Morbido-Tannico', '54.6137%'), ('Secco-Dolce', '5.95153%'), ('Piatto-Acidulo', '45.1964%')];Manzo / Pasta / Vitello;[('legno', 281), ('Erbaceo', 196), ('bacche nere', 188)]
Dal Forno Romano;Amarone della Valpolicella Monte Lodoletta 2003;4,7;347 Voti;Italia·Amarone della Valpolicella·Dal Forno Romano·Vino rosso·Miscela;450,00;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '29.6809%'), ('Secco-Dolce', '51.3981%'), ('Piatto-Acidulo', '23.7498%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 456), ('bacche nere', 320), ('Erbaceo', 237)]
Uccelliera;Brunello di Montalcino 2015;4,3;344 Voti;Italia·Toscana·Uccelliera·Vino rosso·Sangiovese;95,00;[('Leggero-Strutturato', '51.2806%'), ('Morbido-Tannico', '59.0335%'), ('Secco-Dolce', '8.77516%'), ('Piatto-Acidulo', '63.0968%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 376), ('Erbaceo', 338), ('frutti rossi', 294)]
Antinori;Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2016;4,3;5587 Voti;Italia·Chianti Classico·Antinori·Vino rosso·Sangiovese;47,00;[('Leggero-Strutturato', '48.8687%'), ('Morbido-Tannico', '55.2044%'), ('Secco-Dolce', '6.87957%'), ('Piatto-Acidulo', '62.9067%')];Manzo / Vitello / Pollame;[('legno', 2396), ('frutti rossi', 1530), ('Erbaceo', 1323)]
Tenute Capaldo;Gulielmus Taurasi Riserva 2015;4,3;26 Voti;Italia·Taurasi·Tenute Capaldo·Vino rosso·Aglianico;48,50;[('Leggero-Strutturato', '72.7301%'), ('Morbido-Tannico', '38.6111%'), ('Secco-Dolce', '19.8849%'), ('Piatto-Acidulo', '35.996%')];Manzo / Pasta / Agnello;[]
Mascarello Giuseppe e Figlio;Barolo Riserva Monprivato Cà d'Morissio 1997;4,8;27 Voti;Italia·Barolo·Mascarello Giuseppe e Figlio·Vino rosso·Nebbiolo;1879,00;[('Leggero-Strutturato', '60.6698%'), ('Morbido-Tannico', '79.8594%'), ('Secco-Dolce', '4.50018%'), ('Piatto-Acidulo', '84.7035%')];Manzo / Pasta / Agnello;[('Erbaceo', 34), ('frutti rossi', 20), ('legno', 12)]
Contucci;Palazzo Contucci Vino Nobile di Montepulciano 2016;4,4;27 Voti;Italia·Vino Nobile di Montepulciano·Contucci·Vino rosso·Sangiovese;41,00;[('Leggero-Strutturato', '50.6432%'), ('Morbido-Tannico', '60.7682%'), ('Secco-Dolce', '2.28637%'), ('Piatto-Acidulo', '61.8545%')];Manzo / Cacciagione (cervo, camoscio) / Pollame;[('Erbaceo', 10), ('bacche nere', 6), ('frutti rossi', 5)]
Agostino Pavia & Figli;La Marescialla 2017;4,3;138 Voti;Italia·Barbera d'Asti·Agostino Pavia & Figli·Vino rosso·Barbera;36,68;[('Leggero-Strutturato', '58.3558%'), ('Morbido-Tannico', '25.9479%'), ('Secco-Dolce', '10.5397%'), ('Piatto-Acidulo', '64.2828%')];Pasta / Vitello / Maiale;[('bacche nere', 44), ('legno', 35), ('Erbaceo', 27)]
Fattoria Cigliano di Sopra;Chianti Classico 2019;4,3;27 Voti;Italia·Chianti Classico·Fattoria Cigliano di Sopra·Vino rosso·Sangiovese;19,90;[('Leggero-Strutturato', '48.5734%'), ('Morbido-Tannico', '55.9245%'), ('Secco-Dolce', '15.1574%'), ('Piatto-Acidulo', '58.9681%')];Manzo / Vitello / Pollame;[('frutti rossi', 6), ('spezie', 3), ('Erbaceo', 3)]
Biondi-Santi;Brunello di Montalcino Riserva 1998;4,6;187 Voti;Italia·Brunello di Montalcino·Biondi-Santi·Vino rosso·Sangiovese;632,00;[('Leggero-Strutturato', '46.1357%'), ('Morbido-Tannico', '57.0026%'), ('Secco-Dolce', '9.8103%'), ('Piatto-Acidulo', '62.6008%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 199), ('legno', 131), ('frutti rossi', 112)]
San Valentino;Luna Nuova Cabernet - Franc 2016;4,3;49 Voti;Italia·Colli di Rimini·San Valentino·Vino rosso·Cabernet Franc;37,90;[('Leggero-Strutturato', '71.0269%'), ('Morbido-Tannico', '52.5364%'), ('Secco-Dolce', '19.1092%'), ('Piatto-Acidulo', '35.9427%')];Manzo / Pasta / Agnello;[('bacche nere', 4), ('legno', 3), ('spezie', 2)]
Renato Ratti;Barolo Rocche dell'Annunziata 2013;4,3;165 Voti;Italia·Barolo·Renato Ratti·Vino rosso·Nebbiolo;115,00;[('Leggero-Strutturato', '60.9668%'), ('Morbido-Tannico', '77.2955%'), ('Secco-Dolce', '12.4529%'), ('Piatto-Acidulo', '79.628%')];Manzo / Pasta / Agnello;[('frutti rossi', 121), ('Erbaceo', 95), ('legno', 81)]
Corte Giara;Recioto della Valpolicella 2017;4,3;58 Voti;Italia·Recioto della Valpolicella·Corte Giara·Vino rosso·Miscela;25,00;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '20.4189%'), ('Secco-Dolce', '55.8984%'), ('Piatto-Acidulo', '19.7846%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 24), ('bacche nere', 21), ('frutta secca', 12)]
Fuligni;Brunello di Montalcino Riserva 2013;4,3;78 Voti;Italia·Brunello di Montalcino·Fuligni·Vino rosso·Sangiovese;95,00;[('Leggero-Strutturato', '49.2296%'), ('Morbido-Tannico', '58.5872%'), ('Secco-Dolce', '9.92401%'), ('Piatto-Acidulo', '65.7991%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 109), ('frutti rossi', 88), ('Erbaceo', 78)]
Petrolo;Galatrona 2001;4,3;88 Voti;Italia·Toscana·Petrolo·Vino rosso·Merlot;199,00;[('Leggero-Strutturato', '54.9527%'), ('Morbido-Tannico', '43.3832%'), ('Secco-Dolce', '14.3426%'), ('Piatto-Acidulo', '44.9898%')];Manzo / Agnello / Vitello;[('legno', 491), ('bacche nere', 458), ('Erbaceo', 291)]
Castello dei Rampolla;d'Alceo 2014;4,4;85 Voti;Italia·Toscana·Castello dei Rampolla·Vino rosso·Cabernet Sauvignon;112,00;[('Leggero-Strutturato', '52.3553%'), ('Morbido-Tannico', '45.1389%'), ('Secco-Dolce', '17.6707%'), ('Piatto-Acidulo', '44.9273%')];Manzo / Agnello / Vitello;[('legno', 214), ('bacche nere', 205), ('Erbaceo', 154)]
Produttori del Barbaresco;Barbaresco Riserva Rabajà 2015;4,3;291 Voti;Italia·Barbaresco·Produttori del Barbaresco·Vino rosso·Nebbiolo;76,88;[('Leggero-Strutturato', '61.032%'), ('Morbido-Tannico', '72.233%'), ('Secco-Dolce', '6.36756%'), ('Piatto-Acidulo', '84.4729%')];Manzo / Pasta / Agnello;[('Erbaceo', 184), ('frutti rossi', 136), ('legno', 87)]
