Name,R,G,B,Clusters
Qudi Verdicchio dei Castelli di Jesi Classico Superiore 2018'.png,121.0562926255879,126.30183507497857,119.63003994270383,1
Quintessenz Pinot Bianco 2018'.png,143.75814937529984,133.24784496935166,116.37974091089991,0
Quintessenz Sauvignon 2017'.png,143.87656017200695,137.60181627623845,122.60736898381703,0
Quojane di Serramarrocco 2020'.png,154.80137133413623,144.66080336945478,129.4915556788395,0
R Sylvaner 2018'.png,176.2905912095697,150.628513302123,99.90699596693544,3
Radix Bellone 2016'.png,150.0034699598646,141.0491758217679,128.0463548875953,0
Raif Sauvignon 2020'.png,161.87909460409418,141.74774990515584,121.55485730045235,0
Ramì Blanco 2020'.png,161.640062496652,135.78097992651223,127.38884428025408,0
Rarity Pinot Bianco 2007'.png,122.9433816795936,105.67241872433594,79.49084517353657,5
Rassauer Friulano 2018'.png,155.3675770551887,153.25359375884142,145.22031538321352,2
Ravello Costa d'Amalfi 2020'.png,149.48792331050115,151.59120725704065,140.34785915227724,2
Re Manfredi Basilicata Bianco 2020'.png,173.7230836818227,172.84197701833847,125.46698651789781,2
Recit Roero Arneis 2020'.png,129.4141858378091,98.99866777120003,72.62643062409752,5
Regaleali Bianco Sicilia 2021'.png,137.59718134367975,135.47930888978914,119.91243537207784,0
Renabianca Vermentino di Gallura Superiore 2020'.png,193.3980597726087,166.9106428554294,136.38027483870005,4
Renesio Roero Arneis 2020'.png,135.54332183793363,128.71944550911456,119.96852353978608,1
Réserve della Contessa 2020'.png,171.38721386118283,150.4179421221184,112.15513676848383,3
Ribolla Gialla 2003'.png,105.86013413934445,97.39901436872962,98.42755711689689,5
Ribolla Gialla 2010'.png,79.98011116407743,90.43083090332419,110.87654709474035,5
Ribolla Gialla 2013'.png,134.1304311072607,113.34804979423714,105.39049702295316,1
Ribolla Gialla 2015'.png,127.01374018616424,109.68169632989783,89.31201091744406,5
Ribolla Gialla 2018'.png,114.20478222677265,107.28367723738222,77.13831018137353,5
Ribolla Gialla 2019'.png,210.10109611383587,188.12214430117095,150.0775355163679,4
Ribolla Gialla 2020'.png,142.2387833396496,110.1987069800745,102.42621009319942,1
Ribolla Gialla Collio 2019'.png,134.16634710556954,134.51586444193586,124.2963117816842,6
Ribolla di Oslavia Riserva 2017'.png,120.00145501763387,103.75474745305691,80.36879280630546,5
Ribona Colli Maceratesi 2018'.png,180.56933146181532,173.69528255281534,157.434138210287,4
Riesling 2019'.png,157.10342540667216,141.96193911349178,121.41604054638243,0
Riesling 2020'.png,136.22409461093574,137.91184100478125,129.71470671569944,6
Riesling Alto Adige Castel Ringberg 2019'.png,152.5077602467621,137.9573478967673,111.85451019790352,0
Riesling Praecipuus 2019'.png,121.42952656277568,127.12330488808608,87.67531368590168,1
Riesling Renano Collezione di Famiglia 2016'.png,153.01354547241633,135.9890854905239,86.79048470479998,7
Riflessi di Sole Insolia 2018'.png,93.04415081024706,87.0930364610168,76.08900709038068,5
Rincrocca Castelli di Jesi Verdicchio Riserva Classico 2018'.png,129.81134388026342,128.9014895181588,125.74897613897299,6
Riserva Luna Mater 2017'.png,104.32876880324046,104.42538005676589,100.61717547218268,5
Riserva Nova Domus Terlaner 2014'.png,121.94834648114818,105.70445037953476,87.11618247496763,5
Riserva Nova Domus Terlaner 2019'.png,123.36006503387264,109.56479155452766,85.33338321151096,5
Riserva Vernaccia di San Gimignano 2018'.png,152.34698303171743,149.51832243888796,146.7729525326165,2
Riva Arsiglia 2016'.png,117.61642542354262,129.57753375837171,99.23754428681936,1
Rïes Riesling 2015'.png,161.03585035028448,135.47796289940496,98.9169388139045,7
Rjgialla 2021'.png,146.50910096873392,140.57483179194395,120.08446680010978,0
Rocca Coeli Etna Bianco 2017'.png,164.41959433108937,140.6831368714815,115.611128357092,0
Roccolo del Durlo Soave Classico 2020'.png,157.73764517667416,135.69021812244847,111.28453198366577,0
Roero Arneis 2019'.png,150.92228275861342,141.1435160607254,119.00383769369277,0
Roero Arneis 2020'.png,87.75845154019679,87.16687297947495,80.54132096303188,5
Roero Arneis Anterisio 2020'.png,189.11699874862194,182.52688225326713,155.86693671457175,4
Roero Pradalupo Arneis 2020'.png,168.90997906479055,150.72894028266495,105.36207101184533,3
Romagna Albana Secco 2020'.png,205.845516032262,204.63887848655565,172.40093489578638,4
Ronco Bernizza Chardonnay 2018'.png,149.2796838153136,138.12736151827414,123.563198404703,0
Ronco Broilo 2015'.png,135.6729782410388,131.69274596135875,131.91674998126595,6
Ronco del Cerò Sauvignon 2020'.png,168.04135812119492,148.60484514308408,116.80931335417785,3
Ronco delle Cime Friulano 2020'.png,140.3824110915378,146.40671057429634,134.68270427207617,6
Ronco delle Mele Sauvignon 2020'.png,146.2579562409496,135.3216931239085,100.27735160091979,7
Rossj-Bass Langhe 2020'.png,149.11971860284098,145.07141098684568,126.81803299240804,0
Rovereto Gavi 2019'.png,177.38491022209863,133.05360930169152,107.1807684777176,3
Rovereto Vigna Vecchia Gavi di Gavi 2017'.png,172.09778342216825,159.76868082496338,106.46757768466048,3
Ruinas Colli del Limbara 2020'.png,190.95404436362045,173.76688237913663,151.2454698722006,4
Russiz Superiore Col Disôre Bianco Collio 2016'.png,148.6156195095412,142.63944689679508,122.1197779128357,0
Russiz Superiore Pinot Grigio Collio 2020'.png,164.9376709369865,157.85606499245432,139.09724345670875,2
Russiz Superiore Sauvignon Collio 2020'.png,158.7203978884956,153.16110958789793,134.50100954501215,2
S'Elegas Nuragus di Cagliari 2020'.png,164.54673333427314,166.96709785076186,152.17629095694167,2
Sabiona Kerner 2018'.png,155.06313003802276,131.69623987948015,98.81943697723638,7
Sabiona Sylvaner 2018'.png,153.43113821264686,133.0541746275808,104.17726035370266,7
Sacrisassi Friuli Colli Orientali Bianco 2018'.png,172.25006901162567,137.6452388014416,109.57774570112846,3
Salealto (Tenuta Ficuzza) 2018'.png,91.16393475492377,82.95685625673143,64.7698772578735,5
Salidoro 2019'.png,149.52951548105813,150.63205502149933,141.39181022958863,2
Salina Bianco 2020'.png,122.76145768958247,127.11410640613744,134.01172445905664,6
Salinaro Grillo 2020'.png,145.70311170710667,145.98821426558186,150.52828698349768,6
Salmariano Castelli di Jesi Verdicchio Riserva Classico 2018'.png,148.98037770517456,138.72767794297928,130.72556195717655,6
Samas 2020'.png,167.89192014624678,148.97678569886435,122.16187466655562,3
San Paolo Verdicchio dei Castelli di Jesi Riserva Classico 2017'.png,140.62273631335,122.58686586473969,105.96158333498582,7
San Pietro Friulano 2020'.png,159.4874788361513,147.9268812783005,101.7182498974728,3
San Vincenzo 2021'.png,190.26425380115364,173.55957331762508,124.18910311832248,2
SanGioBì Bianco Toscana 2020'.png,147.92640221556442,140.945052676622,130.13822149127975,6
Sanct Valentin Chardonnay 2019'.png,143.1736141698826,139.99923771672766,116.53722538822421,0
Sanct Valentin Gewürztraminer 2020'.png,137.5723288648242,133.54694830498676,107.43073212411991,7
Sanct Valentin Pinot Grigio 2019'.png,125.42976514468951,123.79652151881118,122.1555578553863,1
Sanct Valentin Sauvignon 2020'.png,119.51242810871572,119.46298804153119,108.15663764982959,1
Sanct Valentin Weissburgunder (Pinot Bianco) 2019'.png,130.73546108196402,133.68996911936682,121.38021610931948,6
Sand Moscato Giallo 2020'.png,135.73938264188473,126.0168084026889,107.24967132816772,1
Sannio Taburno Coda di Volpe 2019'.png,110.21183968294518,103.18712457068156,94.44512634203937,5
Santagostino Baglio Sorìa White 2020'.png,145.88647025932326,136.9630819847876,122.2228988687227,0
Santannella 2020'.png,143.43553634444902,142.24986710488704,132.1839969644508,6
Santigaìni 2013'.png,152.1459052048008,149.373488998839,108.367837642421,3
Satrico Lazio Bianco 2021'.png,180.43933313215408,172.0016871782276,108.19615447481142,3
Sauvignon (Selezione) 2020'.png,137.51881545146688,119.28021563222394,89.39849702227252,7
Sauvignon - Malvasia 2020'.png,190.0301008148085,183.98964165217052,162.24822425687685,4
Sauvignon 2014'.png,175.37859327863296,152.5418489670114,103.66151553938217,3
Sauvignon 2016'.png,181.4623387707677,175.4431475983479,136.40431538225602,4
Sauvignon 2017'.png,115.39368249945191,108.00128902643964,91.79824424823616,5
Sauvignon 2018'.png,17.017579146282824,134.92992255241236,69.49971942389408,5
Sauvignon 2019'.png,128.23212714204092,126.53462674187601,125.19365391421466,1
Sauvignon 2020'.png,131.78930005066093,132.19080090209476,61.8317134188737,7
Sauvignon Blanc 2019'.png,206.588242552146,192.75450199467636,143.68893417351794,4
Sauvignon Blanc 2020'.png,127.82581404074008,129.74419953220632,126.73005140397345,6
Sauvignon Blanc Mock 2020'.png,152.43707218262148,134.05166762668765,94.14525621768036,7
Sauvignon Blanc Riserva Mathias 2018'.png,119.42099268543996,106.75468256238686,86.69340798441256,5
Sauvignon Collection Otto Graf Huyn 2019'.png,158.38910045472554,135.91083094534434,100.13130268691094,7
Sauvignon Collio 2019'.png,135.28676876886954,122.34352150768737,95.49361953842266,7
Sauvignon Collio 2020'.png,124.85363083970873,117.87281281109738,110.62350136891396,1
Sauvignon Friuli Isonzo 2019'.png,158.65865075790055,153.7739399351353,134.00097725301075,2
Sauvignon Winkl 2021'.png,117.38306293740563,107.48737336576268,82.78032783919954,5
Sauvignon de la Tour 2017'.png,119.20504660984325,103.3708723717758,84.91259635417966,5
Scaia Bianco (Garganega - Chardonnay) 2021'.png,180.28871202889928,178.5592052059471,153.79200341682474,4
Scalunera Etna Bianco 2020'.png,170.31287241369608,153.6235531369828,140.35346136681866,2
Schietto Chardonnay 2013'.png,117.37784189924564,113.07362830619124,113.34422063165643,1
Schulthauser Weissburgunder (Pinot Bianco) 2020'.png,144.29853314107757,127.90534183758017,102.79219471398423,7
Schwarzhaus Chardonnay 2018'.png,129.6067644292796,120.2047465883199,99.19056263846592,1
Scomposto 2017'.png,166.17462802726536,141.8095271834724,113.03222549344059,3
Selezione di Famiglia Bianco Superiore 2018'.png,158.93493843448147,155.58841316224297,150.8051951908545,2
Selezione di Famiglia Grand Cuvée 2018'.png,142.51434102704886,136.24616053365543,131.06942863212313,6
Selida Gewürztraminer 2021'.png,152.72416535287047,142.05748595997704,130.5684820852882,0
Sella Soave Classico 2020'.png,160.12934722635092,138.32906206493524,114.26108733261457,0
Selva di Sotto Castelli di Jesi Verdicchio Riserva Classico 2015'.png,158.49841320326146,157.86088888943917,146.2599462858858,2
Selvabianca Vernaccia di San Gimignano 2021'.png,172.61469996981512,142.50142974831851,96.55706973875829,3
Semplicemente Bellotti Bianco 2020'.png,199.33268083046198,186.23536657870838,149.80682986603048,4
Sensale Grillo 2020'.png,109.85366071120954,115.77880757489501,89.03624405771792,5
Senti Oh! Ansonica 2020'.png,155.54230758484618,143.3143398268296,128.76481643972434,0
Sentiero del Vento Vermentino 2020'.png,138.67493303330934,119.4550708183755,112.9518107592121,1
Sentiero delle Gerle Etna Bianco 2019'.png,131.76489705243236,110.11844272678137,88.99910825306773,5
Sergio Marani Òppano Verdicchio di Matelica 2018'.png,154.53738680839865,144.48936455873917,119.3307810001998,0
Serment Bianco 2010'.png,173.6898097183597,162.15824678381298,149.12716385689095,2
Sermine Langhe Chardonnay 2020'.png,118.24710547305547,119.75481842261325,114.66805910770252,1
Serra Del Conte Verdicchio Dei Castelli Di Jesi Classico 2020'.png,180.73639129199992,182.61475575540945,175.148855459085,4
Serra Fiorese Verdicchio Dei Castelli Di Jesi Riserva Classico 2016'.png,156.42743783328618,144.1956921610187,129.52330833319076,0
Serra Lupini Roero Arneis 2020'.png,177.32510300818308,167.63596179303087,133.13021783938004,2
Sesto 21 Sauvignon 2020'.png,76.92993565576407,77.54382631776691,72.09838417052077,5
Sharis 2020'.png,95.65742271086462,113.08698136536631,104.38356735549073,1
Shiarà Catarratto Bianco 2018'.png,126.0079519418087,120.38423333794022,110.9442227128555,1
Sialis Grigio 2015'.png,118.98968633686474,106.35461601560172,90.8049858462929,5
Sicilia Damarino 2021'.png,170.71862931063143,176.0276351782773,150.2877947800237,4
Sicilia Prio Catarratto 2020'.png,193.86917966383777,180.51011595139013,149.0840662966013,4
Silente delle Marne 2016'.png,130.31772789640567,128.4148888309661,122.96033871927641,1
Sintonia Greco - Fiano 2019'.png,154.3809185100283,155.89265537542173,153.84038481491135,2
Sirmian Pinot Bianco 2020'.png,168.66367508778424,159.8554739413687,116.95943657491502,3
Sivi Pinot Grigio 2019'.png,85.92233831399069,77.48112099519429,93.56991003116924,5
Sketta Grecanico 2020'.png,167.03062640944074,156.72759706745867,145.99305539039253,2
Slatnik 2019'.png,115.68185397279332,103.12764432305262,113.35712850402115,1
Soave 2021'.png,179.66740514235806,161.89179392784698,126.45558780170416,2
Soave Classico 2020'.png,190.29566262972543,161.1877726107526,114.7934547563665,3
Soave Classico 2021'.png,159.81608302094276,146.51092444043945,103.44806407460854,3
Soave Classico Colombara 2019'.png,159.63824754343852,139.84143157252063,103.45130849025766,3
Soave Classico Monte Alto 2018'.png,149.08134702737317,134.96014284773233,131.68594828749934,6
Soave Classico Monte Fiorentine 2020'.png,141.70590316612072,140.67946757940618,136.11693097347515,6
Soave Superiore Classico Tufaie 2020'.png,151.55355592977892,145.1466133606938,129.21926369638632,0
Soave-Bertani (Cav Giov. Batt. Bertani) (Vintage Edition) Soave 2020'.png,150.85582001160097,159.9469152133748,115.43584925887473,3
Sodevo Pinot Grigio 2019'.png,131.53157626804125,133.59160996847166,119.1340281643606,0
Sodevo Ribolla Gialla 2019'.png,86.06894181467575,83.23244088506762,76.68588846845343,5
Soente 2019'.png,141.3499315514737,132.589889283299,124.29207410385978,6
Sofi Müller Thurgau 2020'.png,154.93717294134134,143.61340823064552,117.33675206782729,0
Solarco Friulano - Ribolla Gialla 2019'.png,126.23467097775772,122.73957764946329,115.9601182286731,1
Sole e Vento 2020'.png,130.89979703095455,120.97836461897785,118.52611195718129,1
Solea Langhe 2018'.png,142.28904385088825,133.97186271751244,115.36911198410084,0
Solerte 2020'.png,160.89129210126865,127.12578246338991,82.07440929679191,7
Solesta 2016'.png,163.68301659384164,143.4064758748176,102.58599235164445,3
Solosole Vermentino 2020'.png,144.3898023399258,133.65587634156762,91.05310529679767,7
Somereto Chardonnay 2020'.png,150.43804287175172,133.4447821438625,97.1840883867988,7
Sophie 2020'.png,166.62515029689382,146.52233436033964,115.65218059972045,3
Sopraquota 900 2018'.png,151.9188856794538,149.72714313478485,138.36521530472936,2
Soresere Sauvignon 2019'.png,147.56536604129695,144.08520082936766,121.89461858185408,0
Sorriso di Cielo 2020'.png,118.95571634264948,108.02991460976394,92.92516858484433,5
Sortesele Pinot Grigio Valdadige 2020'.png,185.47922607959796,171.79747965481926,134.78929313304928,2
Sot Lis Rivis 2018'.png,138.6884856900245,110.54994951867991,74.74270827943607,5
Sperella Montefalco Bianco 2018'.png,158.0636137762262,135.60140485997925,105.01108036774023,7
Spèra 2020'.png,147.9584997459045,144.76967508262706,127.8538687905293,0
Spinola Gavi 2019'.png,178.14921042898447,157.3886908262471,119.4656567271737,3
Spoleto Trebbiano Spoletino 2019'.png,142.64364800950767,134.27781553939485,119.79597404264217,0
Staforte Soave Classico 2019'.png,151.00519404130105,139.2837419956605,120.96243137404922,0
Stella Flora 2017'.png,180.14817829146173,150.32121774366055,108.24872933007022,3
Stellato Vermentino 2020'.png,192.5548904254879,188.23822651432903,170.54466937423902,4
Stern Sauvignon 2020'.png,160.13139212877041,148.06896909157953,125.63876009900642,0
Stoan 2020'.png,134.15464211125905,124.86290081525416,116.40575587143447,1
Stracacio 2017'.png,197.8241742597922,183.38397518033352,135.06226596009157,4
Strahler Pinot Bianco 2020'.png,143.2498845087308,136.18837876193373,116.09766003958335,0
Streda 2019'.png,139.4869399825762,127.62062566993448,120.74121817783798,0
Strione 2015'.png,153.63647570374252,132.7336065865021,113.57360734657628,0
Su'aro 2018'.png,144.982305981175,132.33778629907513,106.03550244035145,7
Su'orma 2018'.png,118.23465981939769,112.70623608378516,109.39990823098809,1
Suade Sauvignon Blanc 2020'.png,185.6262743403805,178.72275604805273,139.69229490169442,4
Suadens Campania Bianco 2020'.png,109.91797085763692,102.9743379959992,87.03039516479103,5
Sudigiri 2020'.png,119.07444902013538,132.04219678679792,116.91673798925132,1
Sul Vulcano Etna Bianco 2019'.png,140.31917398643455,142.0080914568451,145.6715348941974,6
Sussinku 2018'.png,124.11673821802744,122.18809030247058,82.129405304594,5
Südtirol Eisacktaler Sylvaner 2018'.png,164.25514289818733,147.46031095547917,119.39763513399481,0
Südtirol Eisacktaler Veltliner 2018'.png,168.8552180935471,151.3198519053107,123.4755591592013,2
Südtirol Terlaner Weissburgunder Berg 2019'.png,184.87111567728667,175.4832319792474,129.31375432962855,2
Svelato Falanghina 2020'.png,150.6590619285029,149.8288566148384,121.72943317850775,0
Sylvaner 2018'.png,138.51126336417613,133.37880458232868,122.51962722404159,0
Sylvaner 2019'.png,172.89732870842684,156.84293379796534,108.37076879588778,3
Sylvaner 2020'.png,124.21647770458368,139.61309281824003,129.49206955806744,6
T Borc Sandrigo 2018'.png,162.2869885932531,155.36961622871706,117.81334522763323,3
T Cuvée Bianco 2020'.png,172.576236232724,153.4775285787992,130.38333570379694,2
T.N. 04 Bronner 2018'.png,168.34962174504702,154.02865288942564,139.2916434798579,2
Taerra Vermentino di Gallura Superiore 2020'.png,168.52391463504986,170.38611284661783,154.26493635377838,4
Talis Pinot Bianco 2019'.png,148.09183945574392,137.5445954882688,121.90524912315928,0
Talò Fiano 2020'.png,162.26486569703286,158.26534373747174,147.0729114947636,2
Talò Verdeca 2020'.png,158.0318975560355,150.49571315296444,142.95474977723183,2
Tamardì Langhe Bianco 2019'.png,149.35328560687452,140.07605777142757,114.0656845513008,0
Tardivo Ma Non Tardo 2018'.png,165.59076653238947,150.1402873393845,133.3663096476003,2
Tascante Buonora Etna Bianco 2020'.png,134.13030977374203,133.8345396375689,132.30115645753065,6
Tellus Chardonnay 2020'.png,152.29311512141916,153.96263223907368,147.21917080315492,2
Ten Langhe 2018'.png,118.34015445681463,116.08024607749488,110.49349195634049,1
Tenuta Guado al Tasso Vermentino Bolgheri 2021'.png,167.16570386601316,158.57358037250992,140.98851295163632,2
Tenuta Regaleali Chardonnay Vigna San Francesco 2019'.png,105.75820332650419,101.62848113662652,102.9020996154265,5
Tenuta San Michele Etna Bianco 2019'.png,159.65862943403937,149.1855183911555,134.6427322744555,2
Tenuta del Vulcano Pelao Azzesu 2017'.png,92.3408720631685,86.02089063418262,84.74661083375999,5
Teresa Manara Chardonnay 2020'.png,132.1707034923401,111.36403645971527,90.65163742365017,5
Teresa Manara Chardonnay VT 2018'.png,138.39859148301088,124.64204348513137,98.10192430257023,7
Terra Piccolo Derthona 2019'.png,124.62722415267059,109.12397536746909,83.52832453724903,5
Terra d'Uva Greco di Tufo 2020'.png,149.52791854766403,133.35834739114622,127.35258577022378,0
Terra di Mezzo 2015'.png,164.5484373529391,123.44685289709122,77.6300174406984,7
Terralba 2017'.png,132.5681474770248,122.81663360553438,119.7823843803551,1
Terre Alte 2019'.png,162.05406408060048,150.6711102519887,140.6249549431249,2
Terre Bianche Cuvee 161 Torbato Alghero 2018'.png,138.5125282147465,118.9264478574888,71.56094258697972,5
Terre Bianche Torbato Alghero 2020'.png,147.0170191561801,163.72806244310274,141.2105783961683,2
Terre Ferme Pigato 2019'.png,147.33071614890295,144.07996242754413,135.75527271950156,6
Terre Vineate Orvieto Classico Superiore 2020'.png,193.08487965397018,173.55893395994414,150.59677072161492,4
Terre a Mano Sassocarlo Bianco 2018'.png,171.86468963901646,146.80937255474768,119.93668722742608,3
Terre di Giumara Zibibbo 2019'.png,145.40447235526446,132.49805447565646,117.32939410902837,0
Terre di Tufi Toscana Bianco 2015'.png,143.7362235512827,128.79220229714616,101.30425924499163,7
Télos Il Bianco Garganega - Chardonnay 2020'.png,139.86101377654595,139.02888817088248,133.91690742859205,6
Télos Pinot Grigio 2018'.png,154.2211917993114,155.7318207689103,153.65466475183888,2
Thanks Bianco 2020'.png,145.134679173567,135.96998913239653,113.87776887987965,0
The Wine Collection Sauvignon 2017'.png,129.7333804384978,129.13761880321294,126.11691167260665,6
Timeo Grillo 2020'.png,137.9581843528004,130.26251507876574,121.4517337136331,0
Timorasso Colli Tortonesi 2019'.png,163.83034944481284,142.92902962617995,114.83375163180027,3
Tinchitè 2020'.png,170.54790802823211,143.51880790106875,105.0639368672216,3
Tino Sur Lie Isola dei Nuraghi 2017'.png,108.06047689449953,97.77371835007607,88.51120456379144,5
Tino Vermentino di Sardegna 2020'.png,135.6768102897238,128.02803273250092,127.27609643766361,6
Tirsat Chardonnay - Viognier 2018'.png,102.65472286253689,122.63213988299913,169.12536700264548,6
Tonsur 2019'.png,145.46489416031233,140.98057888250864,140.22272777915416,6
Tornante Greco di Tufo 2015'.png,164.9678162313997,146.62773993227563,129.29957614840376,2
Torre del Falasco Lugana 2020'.png,139.09253137197757,121.9719052458038,91.84947888612946,7
Torre di Giano Vigna Il Pino Torgiano Bianco 2018'.png,143.33085546030946,143.20660233516105,137.71161205663847,6
Torricella 2017'.png,144.98457052976224,128.42178222637165,106.76987554601098,7
Toscana 2016'.png,146.38433664756633,120.88476324273448,96.95109977731813,7
Toscana Batar 2019'.png,181.35892264658338,168.19296807477988,136.05999253501176,2
Toscana Bianco 2018'.png,134.62017070798038,130.91752209067144,127.0860158384342,6
Toscana Vermentino 2020'.png,150.70889368222646,143.5678176123335,119.10994320974454,0
Totò Bianco Partenopeo 2018'.png,119.47348259542056,109.37105498249612,97.00401360833727,5
Tra Donne Sole Piemonte 2020'.png,157.91649567997365,134.41492680881692,116.73339828219602,0
Tra l'Altro Bianco 2018'.png,150.98324799947372,133.8191492495837,92.589606836392,7
Trabocchetto Pecorino 2020'.png,125.13531258878493,113.7468871253568,109.51311358574412,1
Tradition Chardonnay 2020'.png,120.13467971340029,108.98217780612148,87.13176484178686,5
Tradition Gewürztraminer 2021'.png,124.16102763876323,110.889805751511,83.66459649028586,5
Tradition Müller Thurgau 2020'.png,121.59522045621397,110.92689299962917,87.75646329697716,5
Tradition Pinot Bianco 2020'.png,123.13874611043752,110.94493128474944,84.7844138117191,5
Tradition Pinot Grigio 2020'.png,121.31636912355577,109.27614373938705,84.02464955168492,5
Tradizionale Vernaccia di San Gimignano 2019'.png,96.1648027676373,95.08471150613397,85.52984467838499,5
Tralivio 2016'.png,122.60214628834932,112.65839394155323,86.26250406661713,5
Tramonti Costa d'Amalfi Bianco 2020'.png,142.99296568465917,143.08027364344238,149.9083510865562,6
Tranatt Bianco N.V.'.png,158.4609045402573,143.56698894579014,118.68306236080439,0
Tre Campane Lugana 2017'.png,133.0132538196837,107.32929271684787,83.25877560602858,5
Trebbiano Colli della Toscana Centrale 2019'.png,171.2485179555163,144.16253082586212,89.81975414848405,3
Trebbiano Spoletino 2018'.png,122.803107349135,116.20066797611466,109.4817336362555,1
Trebbiano Spoletino 2020'.png,159.0017387992234,137.62099133090837,110.46488218469447,0
Trebbiano d'Abruzzo 2017'.png,124.66830005807442,105.89519034678902,64.26712829687942,5
Trebbiano d'Abruzzo 2018'.png,165.11940124245444,165.59969183699567,143.16263368120775,2
Trebbiano d'Abruzzo 2019'.png,154.73807090769645,139.67267056214249,86.50961637581221,7
Trebbiano d'Abruzzo Castello Di Semivicoli 2018'.png,187.5652357102958,163.5203171402473,107.33378394741605,3
Trebbien 2019'.png,114.43418431431466,109.16474007751073,101.7785488984443,1
Trentino Pinot Bianco 2018'.png,151.3146848731732,144.773716999524,130.29071068705773,0
Trinità Roero Arneis 2019'.png,136.3400825518168,127.79649792498135,117.23737613152524,1
Troy Reserva Chardonnay 2017'.png,111.89832983772564,109.85226299462096,105.5475785538573,1
Tschaupp Chardonnay 2016'.png,149.0210407567847,135.33822554665642,104.05686605192864,7
Tuasso 2019'.png,140.03664877452616,131.2640506764895,116.20982746738763,0
Tufilla Passerina 2020'.png,121.94904078502256,126.8692653240767,111.89408514449092,1
Tufjano 2020'.png,131.24430246351216,121.97151790931505,98.64409500986342,1
Turbiana 2018'.png,196.3622616371985,183.84031071155118,156.4592598729778,4
Turmhof Anna Weissburgunder (Pinot Bianco) 2017'.png,162.4213801333108,150.39213834369983,93.5814521632165,3
Turmhof Chardonnay 2019'.png,164.1650890737377,155.43502519967475,115.59745909413238,3
Turmhof Sauvignon Blanc 2019'.png,136.3862191990143,133.80215150748322,101.04349262359652,7
Turranio Sauvignon Blanc 2020'.png,135.55716542492033,136.4300150978803,138.7700171040518,6
Tuvaoes Vermentino di Sardegna 2020'.png,150.53022230132711,149.79274218949402,135.2860240394227,2
Tùfico Verdicchio dei Castelli di Jesi Riserva Classico 2016'.png,143.70506288241626,128.92975743768844,108.65579760390689,7
Uccellanda Curtefranca 2016'.png,143.9594850412203,129.65433682998625,104.65545712423386,7
Umbria Bianco 2020'.png,166.3087961782975,154.44944600920076,136.02387333717218,2
Una 2015'.png,137.2069422441882,135.08083505812363,130.76239520596127,6
Una Tantum Riesling Renano 2014'.png,130.72929398220103,125.30806107147107,118.53875501572456,1
Unterebner Pinot Grigio 2020'.png,148.04405866864977,139.84504923405615,131.46105078697548,6
Utopia Verdicchio dei Castelli di Jesi Classico Riserva 2015'.png,130.51836386917594,129.04432187381983,110.39677902410757,1
Valcanzjria Bianco 2019'.png,170.1730823389995,148.18646478830883,105.4589333066347,3
Vanedda Bianco 2018'.png,111.45784132891139,104.81489120026235,103.24918256716322,5
Vecchie Vigne Soave 2017'.png,127.72976160629128,122.90521551179185,115.50920309654984,1
Vellodoro Pecorino Terre di Chieti 2019'.png,112.535405056828,118.38294530518505,85.62647534864676,5
Veltliner 2018'.png,157.70999694773602,132.39036159455586,99.49249651478797,7
Veneto Bianco Secco 2020'.png,154.64874811687824,145.7068773862341,134.65644010868957,2
Veneto Studio Bianco 2016'.png,107.25693907804826,124.36790771974994,132.1217649909118,1
Venezia Giulia Chardonnay 2019'.png,142.5589669404142,135.6663925913126,105.36881234109659,7
Venezia Giulia Confini 2016'.png,119.87697105356132,112.9117661235261,92.7654522646134,5
Venezia Giulia Fiore di Campo 2020'.png,119.34668563705077,110.73696090196769,73.5409449778509,5
Venezia Giulia Jurosa (Chardonnay) 2018'.png,170.9892142899919,172.5912420782273,174.65438302193257,4
Venezia Giulia Lis 2017'.png,127.50914999847397,132.445334635338,142.68130279285603,6
Venezia Giulia Picol 2019'.png,161.03619711003182,161.54265585602136,164.10765379438678,2
Venezia Giulia Pinot Grigio 2020'.png,168.37025027144963,147.5256840383409,107.79257495619203,3
Ventidue (22) Fiano di Avellino 2018'.png,164.28072577982206,150.9519726244599,144.92819046740652,2
Ventola 2018'.png,159.7687586009843,153.2694558756495,130.09585591750275,2
Verdeca Salento Petraluce 2019'.png,122.60569921628831,114.71182654637795,103.43635115450216,1
Verdeca Sette Lune 2017'.png,152.19797767857764,135.3277299306723,104.3741754647049,7
Verdicchio dei Castelli di Jesi Classico Superiore 2016'.png,162.61421217101537,160.09586503092453,145.6447458715899,2
Verdicchio dei Castelli di Jesi Classico Superiore 2017'.png,160.65180972604688,145.38802760691325,90.28985511400457,3
Verdicchio dei Castelli di Jesi Classico Superiore 2020'.png,137.32046389348372,136.84877871319904,129.688616520117,6
Verdicchio di Matelica 2019'.png,148.464286172718,139.92726795090917,111.32855622359449,0
Verdicchio di Matelica 2020'.png,102.67974483801564,97.75646781671277,98.30717166107465,5
Verdicchio di Matelica Vigneto Fogliano 2019'.png,166.40500889134012,142.0125469529488,129.02812847014383,0
Verduzzo 2017'.png,158.4943742429575,145.0186600569247,108.67667462635733,3
Vermentino - Chardonnay 2021'.png,177.2831013921397,152.84127355515193,124.07636800792976,2
Vermentino 2019'.png,189.37644841871514,178.1011389246978,156.19103436396813,4
