company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;legg_strutt;secco_dolce;piatto_acid;notes
E. Pira & Figli;Cannubi Barolo ;4.4;143;117.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;61.1538;77.1491;8.96711;Erbaceo/frutti rossi/legno
Tenuta di Trinoro;Campo di Tenaglia Rosso Toscana ;4.3;41;117.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Franc;2016;54.3799;53.4413;16.8746;bacche nere/legno/Erbaceo
Il Marroneto;Madonna delle Grazie Brunello di Montalcino ;4.7;75;420.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;53.2167;58.9154;12.916;Erbaceo/frutti rossi/legno
Tenuta San Guido;Guidalberto ;4.2;4730;54.98;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2017;50.9431;41.0416;8.4154;legno/bacche nere/Erbaceo
Aldrovandi;Bolgheri Superiore ;4.3;70;53.1;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Cabernet Franc;2015;69.0433;75.9952;0.269233;
Baricci;Brunello di Montalcino ;4.4;183;115.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;47.9148;57.69;8.28799;Erbaceo/legno/frutti rossi
Tenuta San Guido;Sassicaia ;4.6;6292;679.98;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Sangiovese;2010;62.0317;64.048;10.2787;legno/bacche nere/Erbaceo
Siro Pacenti;Brunello di Montalcino Riserva ;4.3;66;189.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;46.4407;60.7506;11.592;bacche nere/legno/Erbaceo
Tenuta San Guido;Sassicaia ;4.6;1637;289.98;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Cabernet Sauvignon;2018;62.0317;64.048;10.2787;legno/bacche nere/Erbaceo
Col d'Orcia;Poggio Al Vento Brunello di Montalcino Riserva ;4.4;571;125.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;50.7686;58.1887;7.83904;legno/Erbaceo/frutti rossi
Tenuta Luce;Lux Vitis ;4.4;155;229.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2015;62.5015;52.5726;22.7781;legno/bacche nere/spezie
Oddero;Barolo Brunate ;4.3;120;130.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;64.5596;76.5187;6.90044;Erbaceo/frutti rossi/legno
Tua Rita;Redigaffi Toscana ;4.5;60;279.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2019;55.1751;42.2973;17.6239;legno/bacche nere/Erbaceo
Antinori;Tenuta Guado al Tasso Cont'Ugo Bolgheri ;4.3;947;35.0;na / na / na;Italia;Bolgheri;Merlot;2019;65.5118;63.3291;10.1946;legno/bacche nere/frutti rossi
Emidio Pepe;Montepulciano d'Abruzzo ;4.3;377;95.0;Manzo / Pasta / Vitello;Italia;Montepulciano d'Abruzzo;Montepulciano;2018;39.2602;42.5684;9.09263;Erbaceo/bacche nere/frutti rossi
Feudi di San Gregorio;Serpico ;4.3;120;73.5;Manzo / Pasta / Agnello;Italia;Irpinia;Aglianico;1999;85.0;47.2539;27.6122;Erbaceo/legno/bacche nere
Tramin;Loam ;4.4;117;32.8;Manzo / Pasta / Agnello;Italia;Südtirol - Alto Adige;Miscela;2019;65.4163;37.5374;16.7486;legno/bacche nere/frutti rossi
Luigi Tecce;Riserva Puro Sangue ;4.4;71;52.0;Manzo / Pasta / Agnello;Italia;Taurasi;Aglianico;2014;85.0;53.3483;25.0642;Erbaceo/legno/bacche nere
Abbona;Barolo Pressenda ;4.3;371;66.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2011;62.0453;76.3842;4.68455;Erbaceo/legno/frutti rossi
Cupano;Brunello di Montalcino ;4.6;67;135.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;49.2627;56.1;9.83774;legno/Erbaceo/frutti rossi
Elio Altare;Arborina Barolo ;4.4;209;87.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;61.8528;75.408;10.538;Erbaceo/frutti rossi/legno
Giovanni Rosso;Barolo Vigna Rionda Ester Canale ;4.6;36;479.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;67.5282;83.2837;1.92575;Erbaceo/legno/frutti rossi
Biserno;Lodovico ;4.7;218;450.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2017;58.9703;41.3007;15.3419;legno/bacche nere/Erbaceo
Caparzo;Brunello Di Montalcino Riserva ;4.5;30;48.68;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;49.5009;57.4414;0.909977;legno/Erbaceo/frutti rossi
Vietti;Barolo Brunate ;4.4;28;359.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;62.0441;79.5725;14.6057;Erbaceo/frutti rossi/legno
Marabino;Archimede Riserva ;4.3;77;27.9;Manzo / Pasta / Agnello;Italia;Terre Siciliane;Nero d'Avola;2015;85.0;41.73;28.3571;bacche nere/legno/frutti rossi
Petrolo;Galatrona ;4.4;257;115.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2018;54.9527;43.3832;14.3426;legno/bacche nere/Erbaceo
La Spinetta;Vürsù Barolo Campè ;4.5;514;140.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2004;64.8527;76.9342;10.022;Erbaceo/legno/frutti rossi
Masseto;Toscana ;4.7;778;1400.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2009;57.6804;45.9044;16.9902;legno/bacche nere/Erbaceo
Ornellaia;Bolgheri Superiore ;4.6;2346;289.98;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2015;64.5943;64.8669;12.543;legno/bacche nere/Erbaceo
Arnaldo-Caprai;25 anni Montefalco Sagrantino ;4.4;48;49.0;Manzo / Pasta / Vitello;Italia;Montefalco Sagrantino;Sagrantino;2016;58.9209;54.6137;5.95153;legno/Erbaceo/bacche nere
Dal Forno Romano;Amarone della Valpolicella Monte Lodoletta ;4.7;347;450.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2003;85.0;29.6809;51.3981;legno/bacche nere/Erbaceo
Uccelliera;Brunello di Montalcino ;4.3;344;95.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Toscana;Sangiovese;2015;51.2806;59.0335;8.77516;legno/Erbaceo/frutti rossi
Antinori;Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva ;4.3;5587;47.0;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2016;48.8687;55.2044;6.87957;legno/frutti rossi/Erbaceo
Tenute Capaldo;Gulielmus Taurasi Riserva ;4.3;26;48.5;Manzo / Pasta / Agnello;Italia;Taurasi;Aglianico;2015;72.7301;38.6111;19.8849;
Mascarello Giuseppe e Figlio;Barolo Riserva Monprivato Cà d'Morissio ;4.8;27;1879.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1997;60.6698;79.8594;4.50018;Erbaceo/frutti rossi/legno
Contucci;Palazzo Contucci Vino Nobile di Montepulciano ;4.4;27;41.0;Manzo / Cacciagione (cervo, camoscio) / Pollame;Italia;Vino Nobile di Montepulciano;Sangiovese;2016;50.6432;60.7682;2.28637;Erbaceo/bacche nere/frutti rossi
Agostino Pavia & Figli;La Marescialla ;4.3;138;36.68;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2017;58.3558;25.9479;10.5397;bacche nere/legno/Erbaceo
Fattoria Cigliano di Sopra;Chianti Classico ;4.3;27;19.9;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2019;48.5734;55.9245;15.1574;frutti rossi/spezie/Erbaceo
Biondi-Santi;Brunello di Montalcino Riserva ;4.6;187;632.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1998;46.1357;57.0026;9.8103;Erbaceo/legno/frutti rossi
San Valentino;Luna Nuova Cabernet - Franc ;4.3;49;37.9;Manzo / Pasta / Agnello;Italia;Colli di Rimini;Cabernet Franc;2016;71.0269;52.5364;19.1092;bacche nere/legno/spezie
Renato Ratti;Barolo Rocche dell'Annunziata ;4.3;165;115.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;60.9668;77.2955;12.4529;frutti rossi/Erbaceo/legno
Corte Giara;Recioto della Valpolicella ;4.3;58;25.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Recioto della Valpolicella;Miscela;2017;85.0;20.4189;55.8984;legno/bacche nere/frutta secca
Fuligni;Brunello di Montalcino Riserva ;4.3;78;95.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;49.2296;58.5872;9.92401;legno/frutti rossi/Erbaceo
Petrolo;Galatrona ;4.3;88;199.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2001;54.9527;43.3832;14.3426;legno/bacche nere/Erbaceo
Castello dei Rampolla;d'Alceo ;4.4;85;112.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;2014;52.3553;45.1389;17.6707;legno/bacche nere/Erbaceo
Produttori del Barbaresco;Barbaresco Riserva Rabajà ;4.3;291;76.88;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;61.032;72.233;6.36756;Erbaceo/frutti rossi/legno
SalvaTerra;Cave di Prun Amarone della Valpolicella Classico Riserva ;4.3;69;71.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2008;83.4342;30.3795;42.2041;legno/bacche nere/Erbaceo
Donna Olimpia;Orizzonte ;4.3;42;175.0;Manzo / Agnello / Vitello;Italia;Toscana;Petit Verdot;2015;63.9193;68.8084;4.83935;bacche nere/legno/spezie
Sandrone;Barolo Cannubi Boschis ;4.3;350;186.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2009;62.8122;74.3366;12.0007;Erbaceo/legno/frutti rossi
Varvaglione;1921 Primitivo di Manduria Riserva ;4.5;39;48.88;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2013;69.6965;27.5812;42.1142;bacche nere/legno/spezie
Le Bignele;Amarone della Valpolicella Classico ;4.3;211;36.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2014;77.6833;23.062;46.8158;legno/bacche nere/Erbaceo
Cantina Vignaioli del Morellino di Scansano;Vin del Fattore Governo All'Uso Sangiovese Toscano ;4.4;45;9.5;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2020;54.6429;46.9587;24.6435;frutti rossi/bacche nere/legno
Pio Cesare;Barolo ;4.3;977;56.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;62.2843;75.9318;4.0043;Erbaceo/legno/frutti rossi
Cantine Leonardo da Vinci;S.to Ippolito ;4.4;412;21.64;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2019;57.6458;28.5668;30.6251;legno/bacche nere/frutti rossi
Marion;Calto ;4.3;56;26.9;Manzo / Pasta / Agnello;Italia;Veneto;Miscela;2016;66.5227;36.5358;18.3134;bacche nere/legno/Erbaceo
Podere Il Carnasciale;Il Caberlot ;4.5;29;199.88;Manzo / Agnello / Vitello;Italia;Toscana;;2018;55.2788;42.1534;17.4928;bacche nere/legno/spezie
Biserno;Bibbona ;4.6;217;128.98;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2018;56.8034;43.2064;11.1947;legno/bacche nere/Erbaceo
Giovanni Rosso;Barolo La Serra ;4.3;97;126.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.8665;77.8599;10.0719;Erbaceo/frutti rossi/legno
Matteo Correggia;Ròche d'Ampsèj Roero Riserva ;4.3;54;102.98;Manzo / Pasta / Agnello;Italia;Roero;Nebbiolo;2004;66.7032;48.418;18.3897;legno/frutti rossi/Erbaceo
Giacomo Fenocchio;Barolo Bussia ;4.2;1373;45.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;62.8117;75.1291;6.97239;Erbaceo/legno/frutti rossi
Antinori;Tenuta Tignanello 'Solaia' ;4.5;63;495.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;1987;53.8382;41.8612;14.8558;legno/bacche nere/Erbaceo
Maccone;Primitivo ;4.3;99;12.9;Manzo / Pasta / Agnello;Italia;Puglia;Primitivo;2020;67.2434;22.706;43.7509;bacche nere/legno/frutti rossi
Giovanni Rosso;Barolo La Serra ;4.3;77;143.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;62.8665;77.8599;10.0719;Erbaceo/frutti rossi/legno
Corte Rugolin;Amarone Classico Monte Danieli ;4.5;86;49.78;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2012;84.9018;29.4746;45.4511;legno/bacche nere/frutta secca
Tenuta Campo al Mare;Bolgheri Superiore Baia Al Vento ;4.3;99;37.91;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2018;65.0217;70.443;14.6681;bacche nere/legno/Erbaceo
Mascarello Giuseppe e Figlio;Barolo Riserva Monprivato Cà d'Morissio ;4.6;95;1964.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2006;60.6698;79.8594;4.50018;Erbaceo/frutti rossi/legno
Soldera;Case Basse Sangiovese Toscana ;4.8;326;790.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2013;47.7418;38.9389;18.7804;frutti rossi/legno/Erbaceo
Antinori;Pian delle Vigne Brunello di Montalcino ;4.3;2920;79.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;48.2314;52.8932;7.76882;legno/Erbaceo/frutti rossi
Roberto Mazzi;Punta di Villa Amarone della Valpolicella Classico ;4.3;104;46.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2014;85.0;20.1636;49.2309;legno/bacche nere/Erbaceo
San Giusto a Rentennano;Chianti Classico Le Baroncole Riserva ;4.3;127;38.0;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2018;51.3224;61.6563;10.0315;legno/frutti rossi/bacche nere
Casanova di Neri;Tenuta Nuova Brunello di Montalcino ;4.5;45;95.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2017;51.9986;57.2959;12.5692;legno/Erbaceo/frutti rossi
Ricossa;Barolo Riserva ;4.3;218;42.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;61.7593;67.5207;9.71933;legno/Erbaceo/frutti rossi
Massolino;Barolo Parussi ;4.3;128;71.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;61.737;78.8814;10.4843;Erbaceo/frutti rossi/legno
Antinori;Tignanello ;4.6;1824;258.73;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2004;53.2223;42.2512;10.8422;legno/bacche nere/Erbaceo
Flavio Roddolo;Barolo ;4.3;33;200.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;65.2338;75.0637;0.765305;Erbaceo/legno/spezie
Roagna;Pira Barolo ;4.5;132;265.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;53.9985;73.7869;4.55416;Erbaceo/frutti rossi/legno
Dal Forno Romano;Valpolicella Superiore Monte Lodoletta ;4.5;49;162.0;Manzo / Pasta / Vitello;Italia;Valpolicella;Corvina;1995;53.7212;39.3973;25.0926;legno/bacche nere/Erbaceo
Nino Negri;Sfursat ;4.3;407;34.75;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Valtellina;Nebbiolo;2017;62.6248;72.5403;15.0533;Erbaceo/legno/frutti rossi
Soldera;Brunello di Montalcino Riserva ;4.3;30;2900.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1983;43.6185;55.9735;14.0852;Erbaceo/frutti rossi/legno
De'Ricci;Vino Nobile di Montepulciano ;4.3;25;25.0;Manzo / Cacciagione (cervo, camoscio) / Pollame;Italia;Vino Nobile di Montepulciano;Sangiovese;2018;51.1763;57.9541;4.00163;frutti rossi/Erbaceo/legno
Bibi Graetz;Colore Toscana ;4.4;106;444.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2015;52.3834;41.7409;2.80895;frutti rossi/legno/bacche nere
Caiarossa;Toscana ;4.3;86;50.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2017;55.4612;45.3648;12.9804;legno/bacche nere/Erbaceo
Renieri;Brunello di Montalcino ;4.3;1557;108.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;49.545;55.5262;3.12209;legno/Erbaceo/frutti rossi
Gaja;Sorì Tildìn (Barbaresco) Langhe ;4.6;177;399.6;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2014;63.677;68.56;8.68274;Erbaceo/legno/frutti rossi
Fontanafredda;Vigna La Rosa Barolo ;4.3;80;54.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.5969;75.3129;11.0106;Erbaceo/legno/frutti rossi
Valentina Cubi;Morar Amarone della Valpolicella Classico ;4.3;122;46.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2011;84.8522;24.4837;46.9204;legno/frutta secca/Erbaceo
Piero Busso;San Stunet S. Stefanetto Barbaresco ;4.4;73;53.5;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2017;59.7201;68.8476;7.14962;frutti rossi/Erbaceo/spezie
Tenuta San Guido;Sassicaia ;4.6;1705;390.0;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Sangiovese;2002;62.0098;64.0716;10.2815;legno/bacche nere/Erbaceo
La Veneranda;Montefalco Sagrantino ;4.3;108;25.0;Manzo / Pasta / Vitello;Italia;Montefalco Sagrantino;Sagrantino;2017;56.4304;56.351;8.004;frutti rossi/Erbaceo/legno
Sandrone;Barolo Cannubi Boschis ;4.7;27;649.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1989;62.8217;74.3934;11.9606;Erbaceo/legno/frutti rossi
Braida;Bricco dell'Uccellone Barbera d'Asti ;4.5;538;50.5;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2018;60.4739;27.4534;13.7707;legno/bacche nere/Erbaceo
Cesari;Amarone della Valpolicella Classico ;4.2;1401;30.75;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2016;85.0;23.2336;46.1234;legno/bacche nere/Erbaceo
Poggio di Sotto;Brunello di Montalcino ;4.5;524;164.56;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;45.7628;55.6443;8.39325;Erbaceo/legno/frutti rossi
Gianni Brunelli;Brunello di Montalcino Riserva ;4.6;88;104.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;47.663;58.0632;6.85964;Erbaceo/frutti rossi/legno
Ornellaia;Vendemmia d'Artista Solare ;4.7;210;250.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2017;70.8922;74.1814;14.25;legno/Erbaceo/spezie
Antinori;Tignanello ;4.5;1237;283.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;1999;53.2013;42.2537;10.8407;legno/bacche nere/Erbaceo
Gianfranco Fino;Jo Negroamaro Salento ;4.3;267;52.0;Manzo / Pasta / Agnello;Italia;Salento;Negroamaro;2017;84.056;41.5538;33.8901;legno/bacche nere/frutti rossi
Valdicava;Brunello di Montalcino Riserva Madonna del Piano ;4.3;58;199.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;52.4883;60.7365;9.4144;Erbaceo/legno/bacche nere
Tommasi;Amarone della Valpolicella Classico ;4.3;353;85.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2003;85.0;23.1902;48.9272;legno/bacche nere/frutti rossi
Tenuta Castiglioni;Giramonte Toscana ;4.3;59;85.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2001;53.3851;38.6978;24.5083;legno/bacche nere/frutti rossi
Fattoria le Pupille;Saffredi ;4.5;50;85.0;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Miscela;2019;53.5589;45.6267;15.1626;legno/bacche nere/Erbaceo
Nervi;Vigna Valferana ;4.3;195;72.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Gattinara;Nebbiolo;2014;52.423;76.7518;9.29046;Erbaceo/frutti rossi/legno
Elio Altare;Giàrborina ;4.4;27;78.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Langhe;Nebbiolo;2012;64.3321;80.4621;9.96932;frutti rossi/legno/spezie
Ricasoli;Roncicone Chianti Classico Gran Selezione ;4.4;48;58.0;Manzo / Agnello / Vitello;Italia;Chianti Classico;Sangiovese;2018;54.4026;55.7214;2.37671;Erbaceo/legno/frutti rossi
Castello Romitorio;Brunello di Montalcino ;4.2;1146;49.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;48.761;56.3988;7.89355;legno/Erbaceo/frutti rossi
Gaja;Conteisa Langhe ;4.3;112;295.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2014;62.9605;41.0722;19.4637;legno/Erbaceo/frutti rossi
Donatella Cinelli Colombini;Brunello di Montalcino Riserva (Casato Prime Donne) ;4.3;40;74.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;51.9705;59.4759;7.38582;legno/Erbaceo/frutti rossi
Pian delle Querci;Brunello di Montalcino ;4.3;150;27.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;45.8436;54.7725;8.43566;legno/Erbaceo/frutti rossi
Mauro Molino;Barbera d’Alba Legattere ;4.3;64;36.0;Pasta / Vitello / Maiale;Italia;Barbera d'Alba;Barbera;2018;55.3064;21.0841;1.19925;legno/bacche nere/spezie
Ettore Germano;Barolo Cerretta ;4.4;43;83.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;62.7217;77.0754;10.8349;Erbaceo/legno/frutti rossi
Argiolas;Turriga Isola dei Nuraghi ;4.3;377;98.93;Manzo / Pasta / Agnello;Italia;Isola dei Nuraghi;Miscela;2003;84.0604;45.8074;28.6272;legno/bacche nere/Erbaceo
La Serena;Brunello di Montalcino ;4.3;320;43.41;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;49.5126;59.227;5.44304;legno/Erbaceo/bacche nere
Massolino;Barolo Parafada ;4.4;202;73.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.9456;77.6211;6.81899;Erbaceo/frutti rossi/legno
Franco Conterno;Barolo Bussia Munie Riserva ;4.4;51;47.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;63.1301;75.2897;9.76023;Erbaceo/legno/frutti rossi
Gaja;Costa Russi (Barbaresco) Langhe ;4.6;83;598.0;Manzo / Pasta / Agnello;Italia;Langhe;Miscela;1996;61.8008;66.533;11.5835;Erbaceo/legno/bacche nere
Le Novelire;Re Diale Rosso ;4.4;66;44.28;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2017;68.9536;75.7448;15.8797;legno/bacche nere/frutti rossi
Cascina Baricchi;Rose delle Casasse Barbaresco Riserva ;4.5;45;52.9;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;55.6085;55.5339;1.9158;Erbaceo/frutti rossi/legno
Antinori;Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva ;4.4;169;99.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;51.1819;55.904;10.2457;Erbaceo/legno/frutti rossi
Masciarelli;Villa Gemma Montepulciano d'Abruzzo ;4.3;365;116.0;Manzo / Pasta / Vitello;Italia;Montepulciano d'Abruzzo;Montepulciano;2006;49.2564;47.0521;9.95078;legno/bacche nere/Erbaceo
Conti Costanti;Brunello di Montalcino ;4.4;433;64.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;48.3574;56.8163;8.08605;Erbaceo/legno/frutti rossi
Aldo Conterno;Barolo Bussia Colonnello ;4.4;128;135.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;64.4955;78.9553;9.6147;Erbaceo/frutti rossi/legno
Hartmann Donà;Donà Noir ;4.5;31;75.0;Manzo / Pasta / Agnello;Italia;Südtirol - Alto Adige;Pinot Nero;2010;65.7659;39.8439;21.3473;bacche nere/frutti rossi/legno
Sandrone;Barolo Aleste ;4.3;130;124.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;64.8173;83.8635;3.46831;Erbaceo/frutti rossi/legno
Ornellaia;Bolgheri Superiore ;4.6;2131;444.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2010;64.5903;64.8575;12.5583;legno/bacche nere/Erbaceo
Oddero;Barolo Vignarionda Riserva ;4.5;79;214.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2009;67.0067;75.114;0.0;Erbaceo/frutti rossi/legno
Ferrero;Brunello di Montalcino ;4.3;129;34.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2011;51.7395;57.8395;2.18644;Erbaceo/legno/bacche nere
Luigi Einaudi;Bussia Barolo ;4.4;26;54.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;60.8434;77.6941;7.22789;bacche nere/legno/Erbaceo
Vietti;Barolo Brunate ;4.4;144;512.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2011;62.0441;79.5725;14.6057;Erbaceo/frutti rossi/legno
Albino Rocca;Barbaresco Angelo ;4.3;91;81.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;67.4413;64.2808;0.0;legno/frutti rossi/Erbaceo
San Leonardo;Carmenère ;4.3;129;69.0;Manzo / Pasta / Agnello;Italia;Vigneti delle Dolomiti;Carménère;2015;66.3703;38.6997;11.7752;Erbaceo/legno/spezie
Castello di Ama;Vigneto Bellavista Chianti Classico ;4.3;63;187.0;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2013;47.4245;60.2442;15.2721;legno/Erbaceo/frutti rossi
Siro Pacenti;Vecchie Vigne Brunello di Montalcino ;4.5;392;125.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;47.7805;60.2697;8.64382;legno/Erbaceo/frutti rossi
Rocca di Frassinello;Maremma Toscana ;4.3;172;76.0;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Miscela;2016;53.1105;42.7017;9.76512;legno/bacche nere/Erbaceo
Bastianich;Calabrone ;4.5;38;49.15;Manzo / Pasta / Agnello;Italia;Colli Orientali del Friuli;Miscela;2015;70.195;40.2137;35.8006;legno/bacche nere/frutti rossi
