idname,price,wine_type,legg_strutt,secco_dolce,piatto_acid,notes,Clusters
Vürsù Barbaresco Valeirano  - 2015 - La Spinetta,119.0,Nebbiolo,65.274,72.3502,8.77058,Erbaceo/frutti rossi/legno,1
Stilio Primitivo di Manduria  - 2020 - Mottura,10.99,Primitivo,70.1766,21.4192,45.7237,legno/bacche nere/frutti rossi,6
Brunello di Montalcino  - 2016 - Scopone,32.0,Sangiovese,46.9004,58.8827,1.39424,Erbaceo/legno/bacche nere,7
Bussia Barolo  - 2016 - Silvano Bolmida,49.5,Nebbiolo,65.5378,79.0655,7.85723,Erbaceo/frutti rossi/legno,1
Barolo Pajana  - 2016 - Domenico Clerico,78.9,Nebbiolo,65.2863,81.2585,10.5921,legno/Erbaceo/frutti rossi,1
Barbaresco Vanotu  - 2016 - Pelissero,71.5,Nebbiolo,63.9509,70.2856,6.82441,legno/Erbaceo/frutti rossi,1
Toscana  - 2004 - Masseto,1700.0,Merlot,57.6933,45.9267,17.019,legno/bacche nere/Erbaceo,5
Vallocchio Brunello di Montalcino  - 2016 - Fanti,46.9,Sangiovese,55.2928,62.2951,11.0618,legno/Erbaceo/frutti rossi,3
Vecchie Vigne Brunello di Montalcino  - 2016 - Siro Pacenti,105.0,Sangiovese,47.7799,60.2903,8.65133,legno/Erbaceo/frutti rossi,3
Tignanello  - 1997 - Antinori,318.0,Miscela,53.2226,42.2533,10.8361,legno/bacche nere/Erbaceo,4
d'Alceo  - 2016 - Castello dei Rampolla,177.0,Miscela,52.3553,45.1389,17.6707,legno/bacche nere/Erbaceo,4
Vigneto Bellavista Chianti Classico  - 2015 - Castello di Ama,179.0,Miscela,47.4245,60.2442,15.2721,legno/Erbaceo/frutti rossi,10
Livernano Toscana Rosso  - 2001 - Livernano,55.0,Miscela,50.0093,42.1384,10.4415,bacche nere/Erbaceo/legno,4
Barolo  - 1989 - Bartolo Mascarello,2818.0,Nebbiolo,58.8789,77.2766,9.29633,Erbaceo/frutti rossi/legno,1
Siepi  - 2005 - Mazzei,90.0,Sangiovese,54.6555,41.5924,13.0332,legno/bacche nere/Erbaceo,7
Amarone della Valpolicella Monte Lodoletta  - 2000 - Dal Forno Romano,427.0,Miscela,85.0,29.6809,51.3981,legno/bacche nere/Erbaceo,14
Barolo  - 2015 - Bartolo Mascarello,340.0,Nebbiolo,58.8789,77.2766,9.29633,Erbaceo/frutti rossi/legno,1
Barolo Pajana  - 2011 - Domenico Clerico,104.0,Nebbiolo,65.2863,81.2585,10.5921,legno/Erbaceo/frutti rossi,1
Toscana Camartina  - 2008 - Querciabella,109.0,Cabernet Sauvignon,52.5941,42.8186,12.797,legno/bacche nere/Erbaceo,12
Hatteso Amarone della Valpolicella Riserva  - 2011 - Garbole,149.0,Cabernet Sauvignon,84.089,31.7863,45.7747,legno/bacche nere/Erbaceo,12
Pàtrimo  - 2006 - Feudi di San Gregorio,122.0,Merlot,83.0869,44.2957,29.8282,legno/bacche nere/Erbaceo,5
Pietro Dal Cero Amarone della Valpolicella  - 2015 - Cà dei Frati,49.9,Rondinella,81.9494,28.0849,47.0954,legno/bacche nere/frutti rossi,15
Barolo Monprivato  - 2013 - Mascarello Giuseppe e Figlio,231.0,Nebbiolo,55.855,74.2535,7.34307,frutti rossi/Erbaceo/legno,1
Brunello di Montalcino  - 2007 - Le Macioche,52.9,Sangiovese,46.6218,55.1403,6.51248,Erbaceo/frutti rossi/legno,3
La Marega Amarone della Valpolicella Classico  - 2015 - Le Salette,70.5,Miscela,84.4064,23.4034,49.5486,legno/bacche nere/frutti rossi,8
Barolo Cannubi  - 2016 - Michele Chiarlo,90.0,Nebbiolo,62.7019,79.5426,4.31773,Erbaceo/frutti rossi/legno,1
Sister Moon  - 2016 - Tenuta Il Palagio,51.0,Miscela,48.3226,39.4706,10.4763,legno/Erbaceo/bacche nere,4
Amarone della Valpolicella Classico  - 2017 - Allegrini,64.88,Corvina,85.0,25.9068,49.6423,legno/bacche nere/frutta secca,13
Pònkler  - 2016 - Franz Haas,89.0,Pinot Nero,57.0414,36.314,16.9144,frutti rossi/legno/Erbaceo,10
Saffredi  - 2014 - Fattoria le Pupille,104.0,Miscela,53.5585,45.6267,15.1585,legno/bacche nere/Erbaceo,4
Amarone della Valpolicella Classico Riserva (Sergio Zenato)  - 2013 - Zenato,85.0,Miscela,85.0,24.8398,50.3579,legno/bacche nere/frutta secca,13
Giusto di Notri Toscana  - 2005 - Tua Rita,102.0,Cabernet Sauvignon,55.7293,45.386,10.7068,legno/bacche nere/Erbaceo,12
Percarlo  - 2016 - San Giusto a Rentennano,230.0,Sangiovese,51.6436,48.7284,11.5579,legno/Erbaceo/frutti rossi,3
Lusira Syrah  - 2017 - Baglio del Cristo di Campobello,23.0,Grillo,75.1659,43.3669,30.8194,legno/bacche nere/Erbaceo,2
Il Bricco Barbaresco  - 2006 - Pio Cesare,277.0,Nebbiolo,60.3024,67.0002,8.44752,Erbaceo/legno/frutti rossi,1
Poggetto di Sopra Nobile di Montepulciano  - 2016 - Avignonesi,50.0,Sangiovese,50.2198,63.3889,12.2279,frutti rossi/Erbaceo/legno,3
La Signora Primitivo  - 2016 - Azienda Agricola Morella,32.99,Primitivo,63.5717,34.9636,39.1345,bacche nere/Erbaceo/frutti rossi,0
Messorio  - 2016 - Le Macchiole,376.0,Merlot,55.4047,43.0424,15.2227,legno/bacche nere/Erbaceo,5
Barolo Brunate  - 2013 - Vietti,137.0,Nebbiolo,62.0441,79.5725,14.6057,Erbaceo/frutti rossi/legno,1
Barbaresco  - 2004 - Gaja,427.0,Nebbiolo,60.0512,67.7457,7.53662,Erbaceo/legno/frutti rossi,1
Toscana Rosso  - 2015 - Tenuta di Trinoro,230.0,Cabernet Franc,55.5117,44.3288,20.0236,bacche nere/legno/Erbaceo,2
Brunello di Montalcino  - 1971 - Biondi-Santi,283.0,Sangiovese,46.5682,57.5636,7.75877,Erbaceo/legno/frutti rossi,3
Barbaresco Riserva Pajé  - 2015 - Produttori del Barbaresco,46.5,Nebbiolo,61.1647,73.2019,7.65158,Erbaceo/frutti rossi/legno,1
Madonna delle Grazie Brunello di Montalcino  - 2013 - Il Marroneto,339.0,Sangiovese,53.2167,58.9154,12.916,Erbaceo/frutti rossi/legno,3
Cannubi Barolo  - 2015 - Virna,64.0,Nebbiolo,66.6387,76.4642,4.77075,Erbaceo/legno/frutti rossi,1
Santufili Primitivo  - 2017 - Mocavero,21.78,Primitivo,66.6059,22.0343,46.0517,legno/bacche nere/frutti rossi,6
Don Tommaso Gran Selezione Chianti Classico  - 2011 - Principe Corsini,70.15,Sangiovese,51.715,61.2831,5.17046,Erbaceo/bacche nere/legno,7
L'Apparita  - 1998 - Castello di Ama,283.0,Merlot,53.3812,43.4918,13.1689,legno/Erbaceo/bacche nere,5
Toscana Rosso  - 2009 - Tenuta di Trinoro,283.0,Miscela,55.5117,44.3288,20.0236,bacche nere/legno/Erbaceo,4
Paverno Amarone della Valpolicella Classico  - 2016 - Vaona,34.4,Miscela,82.3692,28.4178,42.4186,legno/Erbaceo/bacche nere,14
Ilatraia  - 2017 - Brancaia,38.0,Miscela,57.1374,43.513,11.4897,bacche nere/legno/Erbaceo,4
Brunello di Montalcino Riserva  - 2015 - Fuligni,128.5,Sangiovese,49.2296,58.5872,9.92401,legno/frutti rossi/Erbaceo,3
Brunello di Montalcino  - 2015 - Corte dei Venti,43.4,Sangiovese,48.2585,49.6954,3.73406,Erbaceo/legno/frutti rossi,3
Barolo Le Brunate  - 2016 - Francesco Rinaldi & Figli,89.0,Nebbiolo,61.0371,76.0969,7.45717,Erbaceo/frutti rossi/legno,1
Barbaresco Riserva Rabajà  - 2006 - Giuseppe Cortese,99.9,Nebbiolo,56.4564,68.7722,6.9882,Erbaceo/frutti rossi/legno,1
Tenuta Guado al Tasso Bolgheri Superiore  - 2019 - Antinori,119.0,Miscela,65.7712,64.2851,10.9869,legno/bacche nere/Erbaceo,4
Amarone della Valpolicella Classico Riserva (Sergio Zenato)  - 2016 - Zenato,75.9,Miscela,85.0,24.8398,50.3579,legno/bacche nere/frutta secca,13
Tenuta Guado al Tasso Cont'Ugo Bolgheri  - 2018 - Antinori,38.78,Merlot,65.5118,63.3291,10.1946,legno/bacche nere/frutti rossi,15
La Ghirlanda Chianti Classico  - 2019 - Bindi Sergardi,17.89,Sangiovese,43.4249,51.6349,3.38984,Erbaceo/frutti rossi/legno,3
Storico  - 2012 - Basilisco,49.0,Aglianico,85.0,45.5725,17.7536,Erbaceo/bacche nere/spezie,2
Luce Brunello di Montalcino  - 2012 - Tenuta Luce,152.0,Sangiovese,51.7273,58.017,12.1753,legno/Erbaceo/bacche nere,7
Brunello di Montalcino  - 2016 - Lisini,55.9,Chardonnay,47.8083,57.166,9.62765,legno/Erbaceo/frutti rossi,10
Brunello di Montalcino Riserva  - 2010 - Conti Costanti,179.0,Sangiovese,46.6408,56.9533,14.011,legno/Erbaceo/bacche nere,7
Barthenau Vigna S. Urbano  - 2017 - J. Hofstätter,59.9,Pinot Nero,39.5986,27.9959,6.10607,frutti rossi/legno/Erbaceo,10
Barolo La Serra  - 2017 - Giovanni Rosso,74.5,Nebbiolo,62.8665,77.8599,10.0719,Erbaceo/frutti rossi/legno,1
Pian delle Vigne Brunello di Montalcino  - 1997 - Antinori,85.0,Sangiovese,48.2314,52.8932,7.76882,legno/Erbaceo/frutti rossi,3
Brunello di Montalcino  - 2001 - Poggio di Sotto,296.0,Sangiovese,45.7659,55.6667,8.39241,Erbaceo/legno/frutti rossi,3
Brunello di Montalcino Riserva  - 2011 - Biondi-Santi,465.5,Sangiovese,46.1357,57.0026,9.8103,Erbaceo/legno/frutti rossi,3
Pegrandi Amarone della Valpolicella Classico  - 2016 - Vaona,35.4,Miscela,85.0,23.239,52.9754,legno/bacche nere/frutti rossi,8
Valdimaggio Montefalco Sagrantino  - 2016 - Arnaldo-Caprai,27.68,Sagrantino,52.3457,49.1227,2.66616,bacche nere/Erbaceo/legno,2
Tenuta Guado al Tasso Bolgheri Superiore  - 1998 - Antinori,393.0,Miscela,65.7712,64.2851,10.9869,legno/bacche nere/Erbaceo,4
Luce  - 2019 - Tenuta Luce,114.0,Sangiovese,53.3476,44.2099,12.1435,legno/bacche nere/Erbaceo,7
Sperss Barolo  - 2010 - Gaja,369.0,Miscela,63.734,77.491,7.79436,Erbaceo/legno/bacche nere,4
Colore Toscana  - 2011 - Bibi Graetz,598.0,Sangiovese,52.3853,41.7184,2.41178,frutti rossi/legno/bacche nere,15
Brunello di Montalcino  - 2015 - Giodo,170.0,Sangiovese,50.876,56.4821,5.80677,legno/frutti rossi/Erbaceo,3
Kylyx Cabernet Sauvignon  - 2015 - Masseria Frattasi,275.0,Cabernet Sauvignon,85.0,46.2851,24.5331,bacche nere/legno/spezie,16
Barolo Parafada  - 2016 - Massolino,108.0,Nebbiolo,62.9416,77.6641,6.83241,Erbaceo/frutti rossi/legno,1
Patriglione  - 1999 - Taurino,69.0,Miscela,82.107,39.9747,31.1993,Erbaceo/legno/bacche nere,4
Brunello di Montalcino  - 2004 - Lisini,71.0,Sangiovese,47.8083,57.166,9.62765,legno/Erbaceo/frutti rossi,3
Pajè Barbaresco Vecchie Viti  - 2015 - Roagna,345.0,Nebbiolo,58.1189,69.6157,4.57664,Erbaceo/frutti rossi/legno,1
Luce  - 2015 - Tenuta Luce,129.0,Miscela,53.3476,44.2099,12.1435,legno/bacche nere/Erbaceo,4
Sagrantino di Montefalco  - 2016 - Scacciadiavoli,18.98,Sagrantino,57.9333,51.9519,7.42259,Erbaceo/legno/bacche nere,2
Altero Brunello di Montalcino  - 2011 - Poggio Antico,54.8,Sangiovese,49.1793,55.2101,7.04013,legno/Erbaceo/frutti rossi,3
L'Apparita  - 2015 - Castello di Ama,318.0,Merlot,53.3812,43.4918,13.1689,legno/Erbaceo/bacche nere,5
Valmezzane Amarone della Valpolicella  - 2015 - Corte Sant'Alda,64.5,Miscela,83.189,23.7051,49.2037,legno/frutta secca/bacche nere,13
Sassoalloro Oro  - 2019 - Jacopo Biondi Santi,48.0,Sangiovese,43.6287,41.3767,9.56569,legno/Erbaceo/frutti rossi,3
Sassicaia  - 1996 - Tenuta San Guido,563.0,Sangiovese,62.0427,64.0372,10.289,legno/bacche nere/Erbaceo,7
Mormoreto Toscana  - 2016 - Castello Nipozzano,50.0,Miscela,56.8118,45.0519,10.0495,legno/bacche nere/Erbaceo,4
Barolo Ginestra Casa Maté  - 2017 - Elio Grasso,80.0,Nebbiolo,64.7121,74.3463,11.714,Erbaceo/legno/frutti rossi,1
Duca di Montalbo  - 1999 - G. Milazzo,99.9,Nero d'Avola,85.0,49.6166,35.1236,Erbaceo/legno/frutti rossi,10
Bolgheri Superiore Sondraia  - 2018 - Poggio Al Tesoro,54.19,Miscela,68.4213,66.2379,10.6725,legno/bacche nere/Erbaceo,4
Tenuta Tignanello 'Solaia'  - 2011 - Antinori,410.0,Cabernet Sauvignon,53.8382,41.8612,14.8558,legno/bacche nere/Erbaceo,12
Barolo  - 1998 - Bartolo Mascarello,380.0,Nebbiolo,58.8789,77.2766,9.29633,Erbaceo/frutti rossi/legno,1
Redigaffi Toscana  - 2005 - Tua Rita,715.0,Merlot,55.1751,42.2973,17.6239,legno/bacche nere/Erbaceo,5
Pieve Santa Restituta Brunello di Montalcino  - 2013 - Gaja,58.9,Sangiovese,48.911,57.7864,8.62588,legno/Erbaceo/frutti rossi,3
Amarone  - 2010 - Le Guaite di Noemi,64.99,Miscela,83.6526,25.165,47.4802,legno/frutti rossi/Erbaceo,10
Toscana  - 1998 - Masseto,1800.0,Merlot,57.6933,45.9267,17.019,legno/bacche nere/Erbaceo,5
Vürsù Barolo Campè  - 2007 - La Spinetta,163.0,Nebbiolo,64.8527,76.9342,10.022,Erbaceo/legno/frutti rossi,1
Anrar Pinot Noir  - 2017 - Andrian,35.9,Pinot Nero,43.1113,32.3932,9.03072,frutti rossi/legno/bacche nere,15
Gocce Primitivo di Manduria  - 2017 - Feudi Salentini,25.8,Primitivo,68.292,22.3607,52.0863,legno/bacche nere/frutti rossi,6
Brunello di Montalcino  - 2015 - Gianni Brunelli,98.0,Sangiovese,45.2765,57.1941,4.52727,frutti rossi/Erbaceo/legno,3
Amarone della Valpolicella Classico  - 2004 - Tommasi,85.98,Corvina,85.0,23.1945,48.9372,legno/bacche nere/frutti rossi,15
Riserva Vigna le Macchiarelle Brunello di Montalcino  - 2007 - Fanti,76.0,Sangiovese,54.9418,52.802,13.6956,legno/bacche nere/Erbaceo,7
Brunello di Montalcino Riserva  - 2013 - Poggio di Sotto,329.0,Sangiovese,46.7616,53.0922,8.48399,legno/Erbaceo/frutti rossi,3
Suadens Campania Rosso  - 2020 - Nativ,13.9,Miscela,82.852,33.1539,41.9629,legno/bacche nere/frutti rossi,8
Brunello di Montalcino  - 2013 - Fonterenza,66.0,Sangiovese,45.3892,60.1716,7.23899,Erbaceo/legno/frutti rossi,3
Ai Suma Barbera d'Asti  - 2016 - Braida,84.0,Barbera,60.1897,26.8724,13.5291,legno/Erbaceo/bacche nere,2
Sansì Antologia  - 2017 - Scagliola,48.5,Barbera,67.9592,38.2329,2.36068,legno/frutti rossi/Erbaceo,10
Mon Birone Barbera d'Alba  - 2016 - Monchiero Carbone,29.08,Barbera,57.6792,22.6032,13.9518,legno/bacche nere/Erbaceo,2
Zac Chianti Classico Gran Selezione  - 2015 - Principe Corsini,41.7,Sangiovese,53.2286,53.7422,6.35585,legno/bacche nere/Erbaceo,7
Amarone della Valpolicella Classico  - 2015 - Allegrini,95.0,Miscela,85.0,25.9068,49.6423,legno/bacche nere/frutta secca,13
Marianova Bolgheri Superiore  - 2016 - Michele Satta,199.0,Miscela,67.8211,79.3245,1.15596,legno/bacche nere/Erbaceo,4
Barolo Paiagallo  - 2017 - Giovanni Canonica,184.0,Nebbiolo,59.9491,79.4821,10.8776,Erbaceo/frutti rossi/legno,1
Filo di Seta Brunello di Montalcino  - 2016 - Castello Romitorio,130.0,Sangiovese,49.5109,62.6473,1.58897,legno/Erbaceo/frutti rossi,3
Tignanello  - 2007 - Antinori,248.0,Miscela,53.2223,42.2512,10.8422,legno/bacche nere/Erbaceo,4
Brunello di Montalcino  - 2015 - Fuligni,89.0,Sangiovese,47.9535,58.186,6.47941,Erbaceo/legno/frutti rossi,3
Sorì Tildìn (Barbaresco) Langhe  - 2008 - Gaja,598.0,Nebbiolo,63.677,68.56,8.68274,Erbaceo/legno/frutti rossi,1
Colore Toscana  - 2019 - Bibi Graetz,330.0,Sangiovese,52.3853,41.7184,2.41178,frutti rossi/legno/bacche nere,15
Barolo Le Vigne  - 2012 - Sandrone,195.0,Nebbiolo,61.9831,75.957,9.53,Erbaceo/legno/frutti rossi,1
Millecento Brunello di Montalcino Riserva  - 2015 - Castiglion del Bosco,180.0,Sangiovese,46.0314,56.0226,8.75287,legno/frutti rossi/Erbaceo,3
Castello di Brolio Gran Selezione Chianti Classico  - 2016 - Ricasoli,36.87,Miscela,49.3448,46.4668,9.05904,legno/frutti rossi/Erbaceo,10
Barolo Cerretta  - 2016 - Brandini,55.0,Nebbiolo,60.9566,80.0881,8.41804,Erbaceo/legno/spezie,9
Barolo Rocche di Castiglione  - 2013 - Vietti,137.0,Nebbiolo,61.4127,76.437,12.8427,Erbaceo/frutti rossi/legno,1
Barolo Parussi  - 2016 - Massolino,60.5,Nebbiolo,61.737,78.8814,10.4843,Erbaceo/frutti rossi/legno,1
MNRL Vigna di Mandranova  - 2016 - Alessandro di Camporeale,47.1,Shiraz/Syrah,67.0597,39.7898,13.3153,bacche nere/legno,16
Cerretta Barolo  - 2015 - Mauro Sebaste,64.18,Nebbiolo,57.8087,76.8539,8.25897,legno/frutti rossi/Erbaceo,1
Brunello di Montalcino  - 2015 - Aisna,65.86,Sangiovese,55.5333,64.531,10.2119,legno/Erbaceo/frutti rossi,3
Barolo Ciabot Mentin Ginestra  - 1989 - Domenico Clerico,404.0,Nebbiolo,66.27,79.3244,7.74929,Erbaceo/legno/bacche nere,11
Barolo Bussia Romirasco  - 2017 - Aldo Conterno,283.0,Nebbiolo,62.4663,77.7524,9.00968,legno/Erbaceo/frutti rossi,1
Poggio Al Vento Brunello di Montalcino Riserva  - 2013 - Col d'Orcia,100.0,Sangiovese,50.7686,58.1887,7.83904,legno/Erbaceo/frutti rossi,3
Barolo Cascina Francia  - 2015 - Giacomo Conterno,385.0,Nebbiolo,62.2791,75.8167,8.10131,Erbaceo/frutti rossi/legno,1
Brunello di Montalcino  - 2015 - Sassetti Livio,73.89,Sangiovese,47.6859,57.0849,6.07172,Erbaceo/legno/frutti rossi,3
Rosso di Montalcino  - 2019 - Salvioni,62.0,Sangiovese,44.4739,45.5466,7.22694,frutti rossi/Erbaceo/legno,3
Bibbona  - 2019 - Biserno,135.0,Merlot,56.8034,43.2064,11.1947,legno/bacche nere/Erbaceo,5
Brunello di Montalcino  - 2013 - Tenuta Il Poggione,49.0,Sangiovese,49.937,58.5017,7.95272,legno/Erbaceo/frutti rossi,3
La Volta Barolo  - 2017 - Stra,35.0,Nebbiolo,67.5997,85.0,0.0,spezie/frutti rossi/legno,9
Campo del Drago Brunello di Montalcino  - 2016 - Castiglion del Bosco,130.0,Pinot Noir,53.245,60.3985,5.21058,legno/Erbaceo/bacche nere,2
Tignanello  - 2013 - Antinori,170.0,Sangiovese,53.2223,42.2512,10.8422,legno/bacche nere/Erbaceo,7
Barbaresco Asili  - 2016 - Ceretto,158.0,Nebbiolo,53.0671,74.8164,0.930397,frutti rossi/Erbaceo/legno,1
Falletto Barbaresco Asili  - 2016 - Bruno Giacosa,632.0,Nebbiolo,58.4385,67.3531,9.29122,Erbaceo/frutti rossi/legno,1
Barolo Monprivato  - 2011 - Mascarello Giuseppe e Figlio,301.0,Nebbiolo,55.855,74.2535,7.34307,frutti rossi/Erbaceo/legno,1
Gattinara  - 2018 - Nervi,55.8,Nebbiolo,58.0761,75.1449,6.31313,frutti rossi/Erbaceo/legno,1
Barbaresco Camp Gros Martinenga Riserva  - 2014 - Marchesi di Gresy,119.0,Nebbiolo,61.5493,69.8115,8.64353,Erbaceo/legno/frutti rossi,1
La Gioia Toscana  - 2017 - Riecine,57.9,Sangiovese,47.1134,36.2221,14.7045,legno/frutti rossi/Erbaceo,3
Brunello di Montalcino  - 2016 - Il Marroneto,105.0,Sangiovese,45.1861,56.8749,8.78428,frutti rossi/Erbaceo/legno,3
L’Arringatore  - 2016 - Goretti,24.5,Miscela,55.4059,45.2092,7.29802,frutti rossi/legno/Erbaceo,10
Brunello di Montalcino  - 2013 - Cerbaiona,143.0,Sangiovese,45.9871,58.0585,14.6246,Erbaceo/legno/frutti rossi,3
Barolo Arione  - 2016 - Giacomo Conterno,250.0,Nebbiolo,63.6343,70.1511,7.23461,frutti rossi/legno/bacche nere,15
Conteisa Barolo  - 2015 - Gaja,240.0,Nebbiolo,59.3312,67.4152,8.88723,Erbaceo/legno/frutti rossi,1
Ilatraia  - 2008 - Brancaia,44.99,Miscela,57.1374,43.513,11.4897,bacche nere/legno/Erbaceo,4
Corte di Cama Sforzato di Valtellina  - 2018 - Mamete Prevostini,37.95,Nebbiolo,66.929,73.3749,16.5804,legno/frutti rossi/Erbaceo,1
Toscana  - 2001 - Masseto,1600.0,Merlot,57.6804,45.9044,16.9902,legno/bacche nere/Erbaceo,5
Brunello di Montalcino  - 2016 - Fanti,34.1,Sangiovese,48.0947,56.7485,8.41629,legno/Erbaceo/frutti rossi,3
Brunello di Montalcino  - 2006 - Banfi,79.0,Sangiovese,47.4783,54.4502,4.35118,legno/Erbaceo/frutti rossi,3
Fontalloro  - 2017 - Fèlsina,42.9,Sangiovese,50.7197,44.8589,10.2412,legno/Erbaceo/frutti rossi,3
Galatrona  - 2017 - Petrolo,109.0,Sangiovese,54.9527,43.3832,14.3426,legno/bacche nere/Erbaceo,7
Ca' de' Rocchi Valpolicella Ripasso Superiore Monterè  - 2018 - Tinazzi,14.0,Miscela,67.0474,35.0032,29.9268,legno/bacche nere/frutti rossi,8
Barolo Acclivi  - 2016 - Comm. G.B. Burlotto,399.0,Nebbiolo,60.7601,78.2807,6.85132,frutti rossi/legno/Erbaceo,1
Puro Puglia Primitivo  - 2020 - Michele Biancardi,10.5,Primitivo,63.3822,20.5367,35.7456,bacche nere/frutta secca/frutti rossi,6
Lama del Tenente  - 2017 - Castel di Salve,33.8,Miscela,85.0,37.4087,38.9949,bacche nere/legno/Erbaceo,14
Sorì San Lorenzo  - 2013 - Gaja,490.0,Nebbiolo,63.3511,72.7887,11.5448,Erbaceo/legno/frutti rossi,1
Saffredi  - 2015 - Fattoria le Pupille,122.0,Miscela,53.5585,45.6267,15.1585,legno/bacche nere/Erbaceo,4
Barolo Riserva Rüncot  - 2013 - Elio Grasso,336.0,Nebbiolo,64.3716,74.7937,5.68045,Erbaceo/legno/frutti rossi,1
Falletto Barbaresco Asili  - 2014 - Bruno Giacosa,427.0,Nebbiolo,58.4385,67.3531,9.29122,Erbaceo/frutti rossi/legno,1
Barolo Castiglione  - 2017 - Vietti,42.5,Nebbiolo,62.0727,77.9021,4.75547,Erbaceo/frutti rossi/legno,1
Le Braci  - 2014 - Severino Garofano,46.9,Negroamaro,83.222,41.5254,39.7745,bacche nere/legno/Erbaceo,2
Veneto Alzero Cabernet  - 2009 - Quintarelli Giuseppe,320.0,Miscela,70.5053,40.9294,35.9817,legno/bacche nere/Erbaceo,4
Brunello di Montalcino Riserva  - 1990 - Soldera,1964.0,Sangiovese,43.6185,55.9735,14.0852,Erbaceo/frutti rossi/legno,3
Poggiarelli Brunello di Montalcino  - 2016 - Cortonesi (La Mannella),78.99,Sangiovese,51.3244,55.1007,6.00279,legno/Erbaceo/frutti rossi,3
Poggio Al Vento Brunello di Montalcino Riserva  - 2006 - Col d'Orcia,169.0,Sangiovese,50.7686,58.1887,7.83904,legno/Erbaceo/frutti rossi,3
Barbaresco Riserva Muncagota  - 2015 - Produttori del Barbaresco,49.3,Nebbiolo,63.2178,74.3438,2.43253,Erbaceo/frutti rossi/legno,1
Il Domenico Montefalco Sagrantino  - 2007 - Adanti,36.0,Sagrantino,64.1277,61.608,7.45446,bacche nere/legno/Erbaceo,2
Phi 20 Anni  - 2014 - Serafini & Vidotto,26.8,Miscela,62.7598,43.3282,18.1418,bacche nere/frutti rossi,8
Cerretta Barolo Riserva (Vigna Bricco)  - 2015 - Elio Altare,106.0,Nebbiolo,63.0586,82.5967,7.25151,Erbaceo/legno/frutti rossi,1
Poggio Al Vento Brunello di Montalcino Riserva  - 2007 - Col d'Orcia,117.0,Sangiovese,50.7686,58.1887,7.83904,legno/Erbaceo/frutti rossi,3
Barolo Monfalletto  - 2017 - Cordero di Montezemolo,46.0,Nebbiolo,62.7324,75.5439,7.52983,Erbaceo/legno/frutti rossi,1
Brunello di Montalcino Riserva  - 2012 - Biondi-Santi,538.0,Sangiovese,46.1357,57.0026,9.8103,Erbaceo/legno/frutti rossi,3
Tignanello  - 1994 - Antinori,248.0,Miscela,53.2223,42.2512,10.8422,legno/bacche nere/Erbaceo,4
60 Sessantanni Old Vines Primitivo di Manduria  - 2017 - San Marzano,21.97,Primitivo,69.75,22.6985,46.9089,legno/bacche nere/frutti rossi,6
Brunello di Montalcino  - 2013 - Querce Bettina,45.0,Sangiovese,49.368,56.5748,8.40421,Erbaceo/frutti rossi/legno,3
Siepi  - 2016 - Mazzei,110.0,Miscela,54.6555,41.5924,13.0332,legno/bacche nere/Erbaceo,4
Santa.Ne  - 2008 - Palari,71.0,Petit Verdot,78.3495,42.1976,30.7325,bacche nere/Erbaceo/legno,2
Chianti Classico Riserva Il Poggiale  - 2018 - Castellare,33.8,Miscela,47.9315,57.2372,10.544,frutti rossi/legno/Erbaceo,10
Valpolicella Classico Superiore  - 2014 - Quintarelli Giuseppe,75.9,Corvina,46.3916,32.159,20.9294,legno/bacche nere/frutti rossi,15
Es Primitivo di Manduria  - 2017 - Gianfranco Fino,74.88,Primitivo,70.222,24.3393,45.087,bacche nere/legno/frutti rossi,6
Brunello di Montalcino  - 2017 - Le Chiuse,69.0,Sangiovese,51.5324,56.9267,7.63059,legno/Erbaceo/frutti rossi,3
Brunello di Montalcino  - 2011 - Tenuta CastelGiocondo,61.98,Sangiovese,48.6337,57.2446,6.57386,legno/Erbaceo/frutti rossi,3
Barolo Cascina Francia  - 2017 - Giacomo Conterno,260.0,Nebbiolo,62.2791,75.8167,8.10131,Erbaceo/frutti rossi/legno,1
Amarone della Valpolicella  - 2015 - Costa Arente,52.41,Miscela,77.4772,30.2493,44.047,legno/Erbaceo/bacche nere,14
Terre della Baronia Rosso  - 2018 - G. Milazzo,16.19,Nero d'Avola,85.0,39.9561,33.1916,legno/bacche nere/frutti rossi,15
Le Serre Nuove  - 2018 - Ornellaia,69.0,Miscela,64.896,64.3012,8.40367,legno/bacche nere/Erbaceo,4
Maria Adelaide Barbaresco  - 2007 - Bruno Rocca,106.0,Nebbiolo,54.3516,65.7383,0.0,bacche nere/Erbaceo/legno,11
Vigna Molsino  - 2016 - Nervi,78.0,Nebbiolo,60.4229,76.1475,8.42504,Erbaceo/frutti rossi/legno,1
Solengo  - 2015 - Argiano,110.0,Miscela,55.3135,44.1077,10.8939,legno/bacche nere/Erbaceo,4
