,Name,R,G,B,Clusters
874,Terra di Lavoro 2015'.png,173.5539809791913,168.95038139213838,159.26845015785855,6
875,Terre Brune Superiore Carignano del Sulcis 2015'.png,157.8096942471963,144.45326921863625,136.17119510935504,5
876,Terre a Mano Carmignano Rosso 2016'.png,166.2243062852121,140.02625468104188,126.71582379482051,5
877,Terre della Baronia Rosso 2018'.png,146.26471891744777,135.43968399254334,129.47364210525632,0
878,Testamatta Toscana 2018'.png,160.29267349592303,160.64267984640725,129.82425526419152,5
879,The Wine Collection Pinot Noir Riserva 2016'.png,133.5573285147618,133.24248571683134,131.55724229399155,0
880,Tignanello 2015'.png,165.14345279180765,148.7172619435955,141.00834017887027,5
881,Tinata Toscana 2016'.png,160.36267949986978,138.41161653037355,129.35740636962836,5
882,Toppicello Nero di Troia 2015'.png,89.82353069584087,87.71898088693882,83.56401796251312,4
883,Tortoniano Barolo 2017'.png,141.87860786629793,134.3286896027565,123.01717119755607,0
884,Toscana 2010'.png,166.27089901034248,157.6367591207297,146.94402149984006,6
885,Toscana 2012'.png,146.38433664756633,120.88476324273448,96.95109977731813,7
886,Toscana 2017'.png,137.27551467444536,122.62024469657862,111.91322918288853,3
887,Toscana 2018'.png,166.75176943721397,148.1375270065979,149.98973191093737,2
888,Toscana Camartina 2008'.png,156.77616782667886,158.91462395736235,155.72044730063513,2
889,Toscana Campo di Magnacosta Rosso 2012'.png,132.41539432175722,119.3188336506229,111.03533051022069,3
890,Toscana I Sodi di San Niccolo 1990'.png,148.3304451170312,149.1768852168591,140.30060894224664,2
891,Toscana Il Pareto 2015'.png,168.34722564314131,154.0307939250409,136.77473378087737,5
892,Toscana Palafreno 2012'.png,153.60278749596512,150.527968789043,141.124058898545,2
893,Toscana Poggio Ai Merli 2016'.png,145.87765532315305,138.70039072438394,134.94347681708766,0
894,Toscana Rosso 2001'.png,133.29492584079094,126.8622689932576,108.80747523339868,3
895,Toscana Rosso 2015'.png,125.80688593642085,120.24077152636248,105.99652232548972,3
896,Tre Tine Barolo 2015'.png,178.01780038777574,167.0077959903927,154.62069972779753,6
897,Triassi 2015'.png,170.07799805891653,167.99495553362834,160.89512585974668,6
898,Turriga Isola dei Nuraghi 2017'.png,136.76371409136084,126.13854501968278,117.8653219865119,3
899,Uno 2018'.png,135.93270695337503,135.0451654866307,130.06399748824788,0
900,Uve portate a Cesena 2020'.png,153.5647225113893,137.53049116468682,126.19256713451867,5
901,V. Lazzairasco Barolo 2017'.png,149.93195842402227,144.57651478525474,139.44637032235164,2
902,Valadorna Toscana 2015'.png,183.5855167907007,175.3099665225566,163.98461736550257,6
903,Valdimaggio Montefalco Sagrantino 2016'.png,159.38239551468664,144.7386472231933,145.17335843742129,2
904,Valle Alta Amarone della Valpolicella 2013'.png,158.92351614120543,158.04118866933808,156.3955330901838,6
905,Vallocchio Brunello di Montalcino 2016'.png,143.4704049099334,138.3880596754241,128.78705394238153,0
906,Valmezzane Amarone della Valpolicella 2015'.png,156.84971364118812,155.46122100080058,142.54045347372102,2
907,Valpolicella Classico Superiore 2014'.png,95.90227869463546,129.22467135293675,100.08104558943472,1
908,Valpolicella Classico Superiore TB 2015'.png,101.47896372983553,97.61239308032832,95.48325399162245,1
909,Valpolicella Ripasso 2011'.png,153.84614879807685,89.93597259532288,67.3940217427827,7
910,Valpolicella Ripasso Classico Superiore 2017'.png,136.0474080355873,117.97907967562182,112.38909333380734,3
911,Valpolicella Superiore 2017'.png,137.20878620607994,120.86352594076514,100.8831247449225,7
912,Valpolicella Superiore Monte Lodoletta 1995'.png,143.70874964458307,135.4628548324967,132.53901520375464,0
913,Vecchie Vigne Brunello di Montalcino 2015'.png,124.92240448717413,136.78345764643575,147.89406601315943,0
914,Vega 2016'.png,147.82087825538304,140.40919831651897,146.41301541986405,2
915,Vendemmia d'Artista Solare 2017'.png,147.70154060821173,128.74356637266555,106.3488709528276,7
916,Veneto Alzero Cabernet 2009'.png,130.0214246427939,106.31949325344478,64.24700121682203,1
917,Veneto Rosso del Bepi 2010'.png,113.91575140854022,96.34426496322627,86.45266474265972,1
918,Verso Sera Colline Teramane 2018'.png,136.54570203759351,133.23357773030722,129.301784276181,0
919,Via Nuova Barolo 2016'.png,166.37199378562948,158.6855841735661,146.68952989841566,6
920,Vicoregio 36 Gran Selezione Chianti Classico 2018'.png,129.37384167246063,120.39957579343736,121.31902482761707,3
921,Vigna Barbagalli Etna Rosso 2016'.png,158.41701427947422,122.58545678373122,114.27216677377547,7
922,Vigna Cappella di S. Stefano Perno Barolo 2013'.png,152.9021000798725,136.00351401082685,129.30742298319234,0
923,Vigna Colonnello Barolo Riserva Bussia 2011'.png,99.09888461938573,103.42706658687946,101.11686582049349,1
924,Vigna Elena Barolo Riserva 2011'.png,144.0976520743254,135.46574706342184,126.80234735255357,0
925,Vigna Grande Cerzito Taurasi Riserva 2014'.png,162.8941132330578,159.3740462376896,161.86896858918323,6
926,Vigna La Rosa Barolo 2016'.png,142.1723054145127,130.1554862189273,126.36367617367928,0
927,Vigna Loreto Brunello di Montalcino 2012'.png,157.3619466645749,155.77305918464185,149.14856470928143,2
928,Vigna Macchia dei Goti Taurasi 2017'.png,166.77736511927822,165.07654627181978,161.89240004876197,6
929,Vigna Madonna Assunta La Villa Barolo Riserva 1999'.png,170.09948853538626,132.2171395848511,121.75389932154124,5
930,Vigna Marrucheto Brunello di Montalcino 2016'.png,91.08509141210223,61.46281437601445,47.67325010433213,4
931,Vigna Molsino 2016'.png,156.1229680333454,142.14671478648447,133.34294193520117,5
932,Vigna Piezza 2017'.png,136.63588892283127,143.0956813315763,149.2824965611426,0
933,Vigna Rionda Barolo 2015'.png,155.9462660765746,156.58860729786147,152.5844821518505,2
934,Vigna San Francesco Cabernet Sauvignon 2017'.png,105.8987611780592,105.52307353190129,103.53584227174971,1
935,Vigna Schiena d'Asino Brunello di Montalcino 2015'.png,156.69975189801022,153.8303863191601,148.25818626948856,2
936,Vigna Soccorso Brunello di Montalcino 2015'.png,178.5168726185954,165.47362279611164,147.85294066569006,6
937,Vigna Valferana 2014'.png,142.12339458561195,136.84545970508935,132.17314073000907,0
938,Vigna d'La Roul 2016'.png,177.50070422395513,152.1503090218126,127.53007982371265,5
939,Vigna del Sorbo Gran Selezione Chianti Classico 2017'.png,147.73438604095406,134.4694444699724,107.45379889812084,7
940,Vigna dell Impero Toscana 2015'.png,160.58458158595818,143.6645466382862,121.64914190198876,5
941,Vigna di Sessina Chianti Classico Gran Selezione 2015'.png,116.64263357903906,98.73907413939408,83.62805028009916,1
942,Vigne Vecchie Leggenda Primitivo di Manduria 2019'.png,114.47732461601149,88.9562293704137,87.28458726232094,1
943,Vigneti del Versante Brunello di Montalcino 2016'.png,117.59844205727042,119.11411625312532,132.09554470808962,3
944,Vigneto Bellavista Chianti Classico 2013'.png,160.9592539213726,142.00570605915695,119.59865360723771,5
945,Vigneto Bordini Barbaresco 2018'.png,177.37842080328338,110.86059188608607,103.25605309133213,7
946,Vigneto La Casuccia Chianti Classico Gran Selezione 2013'.png,165.62810143266668,152.6009288250267,121.80211385978266,5
947,Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2015'.png,115.19130301512602,103.28048639974418,96.32762893777773,1
948,Vigneto Poggio Sant'Enrico 2010'.png,159.57317017172863,152.7128628747263,148.3248762263533,2
949,Vigneto San Marcellino Chianti Classico Gran Selezione 2015'.png,172.62339918059786,131.53865961127937,101.27358945425316,7
950,Villa Cordevigo Rosso 2015'.png,134.13228764259296,128.79940323817422,128.25146866873015,0
951,Villa Donoratico Bolgheri 2019'.png,166.79172120003307,148.58615631949826,136.93027855726706,5
952,Villa Gemma Montepulciano d'Abruzzo 2006'.png,147.51087244633374,103.49104676798666,70.28850321503884,7
953,Villa di Rignana Chianti Classico Gran Selezione 2013'.png,136.39883332449534,105.29379594528316,102.11775278114412,7
954,Vin del Fattore Governo All'Uso Sangiovese Toscano 2020'.png,141.54101267023822,101.59772844506344,91.5387702380413,7
955,Vino Nobile di Montepulciano 2018'.png,140.32821526692342,138.15133730804055,119.30014249781934,0
956,Vino Nobile di Montepulciano Il Nocio 2015'.png,141.43689786767587,133.82616761028055,120.27993492307036,0
957,Vino Nobile di Montepulciano Vigneto St. Ercolano 2010'.png,160.02530679311084,147.6719336908676,142.274271670765,2
958,Visellio Primitivo 2016'.png,126.68817404407939,119.35873741256361,122.78696732252286,3
959,Vite Talin Barolo 2013'.png,132.48479010000784,126.05630550219512,123.20475544680036,3
960,Viti Vecchie Albesani Barbaresco Riserva 2013'.png,124.5705131602338,109.98688802693076,100.3614582932959,1
961,Vittoria Barbera d'Alba 2017'.png,162.0671524546597,97.90199991471873,95.97128786901891,7
962,Vürsù Barbaresco Gallina 2017'.png,128.92563596059216,127.24396823024811,113.21184376480869,3
963,Vürsù Barbaresco Starderi 2003'.png,130.88004041960392,112.45390799311913,108.30200418585031,3
964,Vürsù Barbaresco Valeirano 2015'.png,123.15554902722957,125.71080546862409,147.03540080847569,0
965,Vürsù Barolo Campè 2004'.png,131.84233616871973,108.46369666379577,100.0214434840175,3
966,Zac Chianti Classico Gran Selezione 2015'.png,155.24156943901903,155.96885414904776,162.93682655808323,2
967,d'Alceo 1998'.png,133.29794209012323,131.22049869250014,112.43143381295529,3
